"Stock.ID","Species","Stock","Ocean.Region2","BY","R0.1","R","S","Lat","Lon","sst_raw","early_sst","np_all_spp_sec","np_pinks_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_all_spp_sec_stnd","np_pinks_sec_stnd"
155,"Pink","Outer CIn-Even","GOA",2004,1529905,1529905,190261,59.38389,-150.7528,11.76781807496,1.84837663399784,576.5499678,344.0283572,8.04108566653176,2.15014356209162,2.08456410722544,0.0324489748394784,1.97283086729887,0.473787526445856,0.190941797536956
155,"Pink","Outer CIn-Even","GOA",2006,789378,789378,409460,59.38389,-150.7528,9.68679369412936,-0.232647746832781,521.1910168,328.1716624,1.9278513163679,-0.419141915163968,0.656406075148161,1.44355071610753,-0.539188176318349,-0.0338257970512562,-0.00951237700082743
155,"Pink","Outer CIn-Even","GOA",2008,476849,476849,321797,59.38389,-150.7528,9.82617895419781,-0.0932624867643306,644.0343956,407.2142707,1.48183171378229,-0.606596153273422,0.393278966972969,0.879216882719692,-0.370935256786608,1.09258528292536,0.989713565097133
156,"Pink","Outer CIn-Odd","GOA",1977,2223900,2223900,231200,59.38389,-150.7528,9.25477725725908,-0.664664183703061,457.0085303,319.9023766,9.6189446366782,2.76382803377121,2.26373455353256,-0.243987275456721,-0.954270646967477,-1.38457657474704,-1.05794096524957
156,"Pink","Outer CIn-Odd","GOA",1979,1672000,1672000,322600,59.38389,-150.7528,9.36077294899867,-0.558668491963463,453.4997952,297.883815,5.1828890266584,0.93358206944335,1.64536262795354,0.22328568204169,-0.780042814677964,-1.41047396731917,-1.24506200013855
156,"Pink","Outer CIn-Odd","GOA",1981,312700,312700,219200,59.38389,-150.7528,8.72041197006519,-1.19902947089695,597.2711755,431.0079915,1.42655109489051,-0.616223195563047,0.355259709389935,-0.305336022611874,-1.83262055072845,-0.349321224193481,-0.113728622057054
156,"Pink","Outer CIn-Odd","GOA",1983,609100,609100,137900,59.38389,-150.7528,10.9831245770821,1.06368313611998,524.1908162,326.2901376,4.41696881798405,0.617575577604729,1.48545367304318,-0.720973784588032,1.88665809300377,-0.888715250862682,-1.00365565494377
156,"Pink","Outer CIn-Odd","GOA",1985,32700,32700,132100,59.38389,-150.7528,9.11024148647602,-0.80919995448612,437.708009,270.3310462,0.247539742619228,-1.10266452071623,-1.39618413362507,-0.750625679046355,-1.19184779391126,-1.52703052544651,-1.47921456221658
156,"Pink","Outer CIn-Odd","GOA",1987,152900,152900,29700,59.38389,-150.7528,9.88548530065096,-0.033956140311179,557.719549,364.3859048,5.14814814814815,0.919248535718711,1.63863706712636,-1.27413498810366,0.0824403117919506,-0.641245227899785,-0.679905197813371
156,"Pink","Outer CIn-Odd","GOA",1989,557081,557081,143200,59.38389,-150.7528,10.2304446147038,0.311003173741705,688.9187022,486.0193237,3.89023044692737,0.400251706437387,1.35846839673105,-0.693878087927839,0.649458768194536,0.327113989514973,0.353775913383881
