"Stock.ID","Species","Stock","Ocean.Region2","BY","R0.1","R","S","Lat","Lon","ocean.basin","sst_raw","early_sst","np_all_spp_sec","det_np_all_spp_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_all_spp_sec_stnd","det_np_all_spp_sec_stnd"
205,"Pink","Hecate Lowlands-Even","WC",1992,708367,708367,364747,52.45,-129.1,"SC",11.2821352806958,0.771622598393912,698.6,104.586515589127,1.94207765930906,-0.215503878465998,0.663758358415129,-1.21573893693996,0.975998744744908,1.31614511982181,1.8322753116981
205,"Pink","Hecate Lowlands-Even","WC",1994,1513255,1513255,477515,52.45,-129.1,"SC",11.246404951269,0.735892268967064,677.1,62.4949727182841,3.16902086845439,0.552119300878834,1.15342266587309,-0.920290938026369,0.927342683126391,1.19449257129216,1.31935141633615
205,"Pink","Hecate Lowlands-Even","WC",1996,519469,519469,1305916,52.45,-129.1,"SC",11.2667862068523,0.756273524550395,636.1,3.41288756017445,0.397781327436068,-1.18167545942177,-0.921852853241468,1.25008911436456,0.955097020783858,0.962503990375158,0.599382244419762
205,"Pink","Hecate Lowlands-Even","WC",1998,1189307,1189307,457943,52.45,-129.1,"SC",9.5777269710194,-0.93278571128251,567.9,-80.751501994812,2.59706338998522,0.194280555939372,0.954381341310411,-0.971568855828732,-1.34499289090495,0.576610789922975,-0.426237716192518
205,"Pink","Hecate Lowlands-Even","WC",2000,1651720,1651720,1103046,52.45,-129.1,"SC",9.96001044186679,-0.550502240435121,574.2,-88.905210980894,1.49741715214053,-0.493700709173065,0.403741725363862,0.718577200172582,-0.824415319646551,0.612257815771197,-0.525598107604684
205,"Pink","Hecate Lowlands-Even","WC",2002,1025609,1025609,1351720,52.45,-129.1,"SC",11.2913944504478,0.78088176814586,594.2,-82.4804935346892,0.758743674725535,-0.955843438359345,-0.276091273083988,1.3700939042184,0.988607493144763,0.725422977194125,-0.447307057328407
205,"Pink","Hecate Lowlands-Even","WC",2004,459758,459758,850779,52.45,-129.1,"SC",11.754961122166,1.24444843986411,580.1,-109.715062898771,0.540396507201047,-1.09244988084729,-0.615452136275516,0.0576469687067799,1.61987311272413,0.645641538390961,-0.779185160480728
205,"Pink","Hecate Lowlands-Even","WC",2006,368844,368844,427320,52.45,-129.1,"SC",10.1893921657042,-0.321120516597704,524.7,-177.889254199671,0.863156416736872,-0.890518784056327,-0.147159356654793,-1.05179998585437,-0.512052924218742,0.332174041249451,-1.6099499502749
205,"Pink","Hecate Lowlands-Even","WC",2008,393015,393015,367560,52.45,-129.1,"SC",10.0246757160534,-0.485836966248558,647.1,-67.5953162617703,1.06925399934705,-0.761576156199323,0.0669612084471311,-1.20836898073835,-0.736356865781989,1.02474482915777,-0.265917576467456
205,"Pink","Hecate Lowlands-Even","WC",2010,764768,764768,388933,52.45,-129.1,"SC",10.4344050559131,-0.0761076263888586,652.5,-73.0666645614638,1.96632324847724,-0.200334899084028,0.676165427577468,-1.15237250939204,-0.178404663075795,1.05529942274196,-0.33259095290728
205,"Pink","Hecate Lowlands-Even","WC",2012,1637689,1637689,752950,52.45,-129.1,"SC",10.873517296531,0.363004614229071,609.4,-125.22893264939,2.17503021448967,-0.0697597399342636,0.777042556163549,-0.19866140144892,0.419559939537044,0.81142849987555,-0.968235833416212
205,"Pink","Hecate Lowlands-Even","WC",2014,348086,348086,1397904,52.45,-129.1,"SC",12.1574323610826,1.64691967878069,685.7,-55.8769898456429,0.2490056541794,-1.27475528126129,-1.39027967522745,1.49109428005042,2.16794153847145,1.24315359070402,-0.12311906582777
205,"Pink","Hecate Lowlands-Even","WC",2016,113096,113096,263258,52.45,-129.1,"SC",11.0103232101961,0.499810527894148,950.1,203.542244476451,0.429601379635187,-1.16176760268159,-0.844897524351329,-1.48163637204338,0.605856485688219,2.73919702471512,3.03814125215585
205,"Pink","Hecate Lowlands-Even","WC",2018,537834,537834,110542,52.45,-129.1,"SC",11.6693568338047,1.15884415150283,486.1,-264.058998644764,4.8654267156375,1.61345648435038,1.58215442312506,-1.88174665689447,1.50330078898322,0.113765279703201,-2.66000699186977
206,"Pink","Hecate Strait-Fjords-Even","WC",1954,3825450,3825450,719647,52.45,-129.1,"SC",9.48628757216713,-1.02422511013478,397.4,58.3344681052386,5.31573118487258,0.537087050811124,1.67067057239271,-1.19547787879823,-1.4695112229854,-0.388122211207484,1.26865186751365
206,"Pink","Hecate Strait-Fjords-Even","WC",1956,3283417,3283417,1827670,52.45,-129.1,"SC",10.9793109677055,0.468798285403554,307.9,-19.1785619368125,1.79650429235037,-0.379370363105056,0.585842716853508,-0.752198425147735,0.563625316657438,-0.894536308575085,0.324084797770589
206,"Pink","Hecate Strait-Fjords-Even","WC",1958,9013461,9013461,961989,52.45,-129.1,"SC",10.6442790681666,0.133766385864647,262.6,-53.1084101486452,9.3696092159058,1.59277532841168,2.23747138950077,-1.09852571322354,0.107392950216257,-1.15085539919802,-0.0893813934606266
206,"Pink","Hecate Strait-Fjords-Even","WC",1960,32855873,32855873,3255508,52.45,-129.1,"SC",10.8799587488174,0.369446066515528,265.4,-40.3358527437175,10.0923951039285,1.7809991929087,2.31178218022337,-0.180972693785282,0.428331638661852,-1.13501227659881,0.0662638846887711
206,"Pink","Hecate Strait-Fjords-Even","WC",1962,9702463,9702463,10716162,52.45,-129.1,"SC",11.2858126163483,0.775299934046358,245.6,-52.5949846808577,0.905404658869472,-0.611425553231279,-0.0993732983457685,2.80376194529297,0.981006385955261,-1.2470457864075,-0.0831248351842119
206,"Pink","Hecate Strait-Fjords-Even","WC",1964,9539214,9539214,3180325,52.45,-129.1,"SC",9.44184652241793,-1.06866615988398,275.7,-18.5092087584094,2.99944628300567,-0.0661069278347548,1.0984276993011,-0.211050660726226,-1.53002917761036,-1.076732218466,0.332241477621762
206,"Pink","Hecate Strait-Fjords-Even","WC",1966,18335306,18335306,3259006,52.45,-129.1,"SC",10.3827498826114,-0.127762799690542,270.1,-24.6809132509208,5.62604241906888,0.617896569459937,1.72740624986663,-0.179573271996322,-0.248746508096495,-1.10841846366442,0.257033621282655
206,"Pink","Hecate Strait-Fjords-Even","WC",1968,6081341,6081341,5029544,52.45,-129.1,"SC",9.88650803132491,-0.624004650977001,268.2,-32.3923262416599,1.20912372970591,-0.53233272895012,0.189895906930475,0.528754188090197,-0.924507814560633,-1.1191691539996,0.163063010557084
206,"Pink","Hecate Strait-Fjords-Even","WC",1970,11684463,11684463,2035198,52.45,-129.1,"SC",9.2581906968897,-1.25232198541221,224.7,-87.1723874627344,5.74119225746094,0.647883247309521,1.74766689912171,-0.669174066937499,-1.78012396561941,-1.36530338009446,-0.504482070313381
206,"Pink","Hecate Strait-Fjords-Even","WC",1972,8041627,8041627,4109698,52.45,-129.1,"SC",10.0162372155623,-0.494275466739616,238.3,-90.0646047927034,1.95674402352679,-0.337641627185072,0.671281879412616,0.160757465709348,-0.74784806125785,-1.28835107032687,-0.539726380166148
206,"Pink","Hecate Strait-Fjords-Even","WC",1974,6932165,6932165,3003212,52.45,-129.1,"SC",9.53590950098905,-0.974603181312863,305,-44.3992786635226,2.30825030001212,-0.246104325680714,0.836489791644433,-0.281907090488424,-1.40193816488271,-0.910945256981409,0.0167473284129282
206,"Pink","Hecate Strait-Fjords-Even","WC",1976,10217631,10217631,3395333,52.45,-129.1,"SC",10.139318596233,-0.371194086068894,349.6,-24.4406377061709,3.00931631742748,-0.0635366285907082,1.10171291589397,-0.125033828250288,-0.580241007584651,-0.65858694700828,0.259961598257779
206,"Pink","Hecate Strait-Fjords-Even","WC",1978,6155318,6155318,4842456,52.45,-129.1,"SC",10.4818764708259,-0.0286362114760266,408,6.74270672233649,1.27111490532903,-0.516189333189561,0.239894393572628,0.453907125868055,-0.11376008447358,-0.328144675653332,0.639959132293599
206,"Pink","Hecate Strait-Fjords-Even","WC",1980,1434578,1434578,3592315,52.45,-129.1,"SC",10.6061469208111,0.0956342385091394,373.1,-56.9617813504172,0.399346382485946,-0.743210423439786,-0.917926112164974,-0.0462285387039679,0.055466193840431,-0.52561788233634,-0.13633824113792
206,"Pink","Hecate Strait-Fjords-Even","WC",1982,3916650,3916650,1079426,52.45,-129.1,"SC",11.354180671952,0.843667989650078,479.5,19.9166533387223,3.62845623507309,0.0976963311208221,1.28880727822555,-1.05154346718862,1.07410713200361,0.0764207764336346,0.800495704604606
206,"Pink","Hecate Strait-Fjords-Even","WC",1984,17097241,17097241,2721936,52.45,-129.1,"SC",9.99589357592843,-0.514619106373483,442.8,-46.2703012600903,6.28127957453812,0.788529770257275,1.83757371363244,-0.394435324654139,-0.775551175095545,-0.131237294777438,-0.00605279087674762
206,"Pink","Hecate Strait-Fjords-Even","WC",1986,17251900,17251900,8735211,52.45,-129.1,"SC",10.3949065100063,-0.115606172295613,384.8,-133.050532238686,1.97498377543485,-0.332891732854687,0.680560183349644,2.01125594407421,-0.232192123597689,-0.459416262903928,-1.06354916848718
206,"Pink","Hecate Strait-Fjords-Even","WC",1988,10876291,10876291,7203354,52.45,-129.1,"SC",10.7381285970861,0.227615914784208,523,-22.2964046529494,1.50989261391291,-0.454008175795422,0.412038531683958,1.39841601743849,0.235193296175222,0.322555002528502,0.286091036506148
206,"Pink","Hecate Strait-Fjords-Even","WC",1990,14144346,14144346,5431473,52.45,-129.1,"SC",10.4126507585699,-0.0978619237320205,472.3,-98.5345494540033,2.60414550528006,-0.169048948777833,0.957104600388937,0.689551272199724,-0.208028751321706,0.0356813183213807,-0.642940392123488
206,"Pink","Hecate Strait-Fjords-Even","WC",1992,1862120,1862120,7867158,52.45,-129.1,"SC",11.2821352806958,0.771622598393912,698.6,104.586515589127,0.236695386059362,-0.785567087590293,-1.44098125543055,1.66397970560292,0.975998744744908,1.31614511982181,1.8322753116981
206,"Pink","Hecate Strait-Fjords-Even","WC",1994,5667216,5667216,1253868,52.45,-129.1,"SC",11.246404951269,0.735892268967064,677.1,62.4949727182841,4.5197867718133,0.329811651784337,1.50846481835381,-0.981755606779851,0.927342683126391,1.19449257129216,1.31935141633615
206,"Pink","Hecate Strait-Fjords-Even","WC",1996,2964731,2964731,5169371,52.45,-129.1,"SC",11.2667862068523,0.756273524550395,636.1,3.41288756017445,0.573518712431358,-0.697853437956214,-0.555964714468361,0.584693853752,0.955097020783858,0.962503990375158,0.599382244419762
206,"Pink","Hecate Strait-Fjords-Even","WC",1998,6226675,6226675,2545948,52.45,-129.1,"SC",9.5777269710194,-0.93278571128251,567.9,-80.751501994812,2.44571962978034,-0.210305330532128,0.894339406729633,-0.464841683086269,-1.34499289090495,0.576610789922975,-0.426237716192518
206,"Pink","Hecate Strait-Fjords-Even","WC",2000,6843433,6843433,5756327,52.45,-129.1,"SC",9.96001044186679,-0.550502240435121,574.2,-88.905210980894,1.18885410783647,-0.53761123067986,0.172989908612885,0.819513469406983,-0.824415319646551,0.612257815771197,-0.525598107604684
206,"Pink","Hecate Strait-Fjords-Even","WC",2002,2906515,2906515,5848438,52.45,-129.1,"SC",11.2913944504478,0.78088176814586,594.2,-82.4804935346892,0.496972866943276,-0.717787079561162,-0.699219848051298,0.856363709659397,0.988607493144763,0.725422977194125,-0.447307057328407
206,"Pink","Hecate Strait-Fjords-Even","WC",2004,853749,853749,2542878,52.45,-129.1,"SC",11.754961122166,1.24444843986411,580.1,-109.715062898771,0.335741234931444,-0.759774120757346,-1.09141454985718,-0.466069877738101,1.61987311272413,0.645641538390961,-0.779185160480728
206,"Pink","Hecate Strait-Fjords-Even","WC",2006,924241,924241,815178,52.45,-129.1,"SC",10.1893921657042,-0.321120516597704,524.7,-177.889254199671,1.13379041141935,-0.551950610992716,0.12556636584227,-1.15725942170241,-0.512052924218742,0.332174041249451,-1.6099499502749
206,"Pink","Hecate Strait-Fjords-Even","WC",2008,839848,839848,921529,52.45,-129.1,"SC",10.0246757160534,-0.485836966248558,647.1,-67.5953162617703,0.911363614167324,-0.609873755370927,-0.0928133239607938,-1.11471227856983,-0.736356865781989,1.02474482915777,-0.265917576467456
206,"Pink","Hecate Strait-Fjords-Even","WC",2010,3502607,3502607,829663,52.45,-129.1,"SC",10.4344050559131,-0.0761076263888586,652.5,-73.0666645614638,4.22172255482045,0.252191432961093,1.4402432331078,-1.15146450328814,-0.178404663075795,1.05529942274196,-0.33259095290728
206,"Pink","Hecate Strait-Fjords-Even","WC",2012,4307992,4307992,3435342,52.45,-129.1,"SC",10.873517296531,0.363004614229071,609.4,-125.22893264939,1.25402128812794,-0.520640757520251,0.226355418245213,-0.109027691499424,0.419559939537044,0.81142849987555,-0.968235833416212
206,"Pink","Hecate Strait-Fjords-Even","WC",2014,8531692,8531692,3636577,52.45,-129.1,"SC",12.1574323610826,1.64691967878069,685.7,-55.8769898456429,2.34607764389424,-0.236253540037085,0.85274484597272,-0.0285209322937415,2.16794153847145,1.24315359070402,-0.12311906582777
206,"Pink","Hecate Strait-Fjords-Even","WC",2016,748633,748633,5911812,52.45,-129.1,"SC",11.0103232101961,0.499810527894148,950.1,203.542244476451,0.126633424743547,-0.814228808905381,-2.06645878560738,0.881717327856534,0.605856485688219,2.73919702471512,3.03814125215585
206,"Pink","Hecate Strait-Fjords-Even","WC",2018,14208909,14208909,726093,52.45,-129.1,"SC",11.6693568338047,1.15884415150283,486.1,-264.058998644764,19.5689932281402,4.24884195351387,2.97394633543163,-1.19289907009279,1.50330078898322,0.113765279703201,-2.66000699186977
207,"Pink","N Haida Gwaii-Even","SEAK",1954,870934,870934,680033,54.09,-132.14,"NC",8.87386859380282,-0.889536563915497,397.4,58.3344681052386,1.28072314137696,-0.310745347541431,0.247424872605734,-0.401816562083338,-1.16800859660886,-0.265014718796208,1.54194735079984
207,"Pink","N Haida Gwaii-Even","SEAK",1956,1193728,1193728,724076,54.09,-132.14,"NC",10.2543368614637,0.490931703745376,307.9,-19.1785619368125,1.64862252028793,-0.0518010028604606,0.499940103053554,-0.350446153330461,0.702027935265285,-0.85279310965018,0.449766008349264
207,"Pink","N Haida Gwaii-Even","SEAK",1958,167077,167077,643036,54.09,-132.14,"NC",10.0490013911174,0.285596233399071,262.6,-53.1084101486452,0.25982526639255,-1.02929978491658,-1.34774592623136,-0.444968731840851,0.423872442790407,-1.15029435105448,-0.0283155109648425
207,"Pink","N Haida Gwaii-Even","SEAK",1960,339237,339237,126966,54.09,-132.14,"NC",10.2211002478233,0.457695090104958,265.4,-40.3358527437175,2.67187278484004,0.668409153469272,0.982779644076927,-1.04689700296445,0.657004313093452,-1.13190575335179,0.15165357146521
207,"Pink","N Haida Gwaii-Even","SEAK",1962,870420,870420,219796,54.09,-132.14,"NC",10.5157748093972,0.752369651678869,245.6,-52.5949846808577,3.9601266629056,1.57514092677607,1.37627601033708,-0.938622928888449,1.05618204724807,-1.26193940853512,-0.0210811954394096
207,"Pink","N Haida Gwaii-Even","SEAK",1964,2959786,2959786,640373,54.09,-132.14,"NC",8.56792898361499,-1.19547617410332,275.7,-18.5092087584094,4.62197188201251,2.0409777462053,1.53082142832276,-0.44807477362976,-1.58244640803932,-1.06426198323116,0.459197391080208
207,"Pink","N Haida Gwaii-Even","SEAK",1966,2869152,2869152,1672758,54.09,-132.14,"NC",9.72710977150844,-0.0362953862098752,270.1,-24.6809132509208,1.71522240515364,-0.0049249695455053,0.539542754515212,0.756067529127505,-0.0121745871010047,-1.10103917863655,0.372236263458408
207,"Pink","N Haida Gwaii-Even","SEAK",1968,887472,887472,2040700,54.09,-132.14,"NC",9.05015664834243,-0.713248509375887,268.2,-32.3923262416599,0.434886068505905,-0.906084016472628,-0.832671193678933,1.18522382950102,-0.929201874393733,-1.11351715564909,0.263580191210334
207,"Pink","N Haida Gwaii-Even","SEAK",1970,713316,713316,629830,54.09,-132.14,"NC",8.45040537760808,-1.31299978011024,224.7,-87.1723874627344,1.132553228649,-0.415034082864533,0.124474578285109,-0.460371806517655,-1.74164850035754,-1.39919715567309,-0.508286948695048
207,"Pink","N Haida Gwaii-Even","SEAK",1972,372717,372717,521552,54.09,-132.14,"NC",9.13892914698674,-0.624476010731578,238.3,-90.0646047927034,0.714630564162346,-0.709187095036408,-0.33598956329944,-0.586663955529847,-0.808947161279684,-1.30988110968858,-0.54903913970591
207,"Pink","N Haida Gwaii-Even","SEAK",1974,435976,435976,295904,54.09,-132.14,"NC",8.61841071569003,-1.14499444202829,305,-44.3992786635226,1.4733697415378,-0.175151893207993,0.387552118567167,-0.849852884400928,-1.51406187115131,-0.871838442985113,0.0943987076876805
207,"Pink","N Haida Gwaii-Even","SEAK",1976,351773,351773,430632,54.09,-132.14,"NC",9.49857760392703,-0.26482755379129,349.6,-24.4406377061709,0.816876126251649,-0.637222010044624,-0.202267815872667,-0.692710263996834,-0.321753236677481,-0.578934351006486,0.375621816401965
207,"Pink","N Haida Gwaii-Even","SEAK",1978,535336,535336,333926,54.09,-132.14,"NC",9.75496938595405,-0.00843577176426856,408,6.74270672233649,1.60315758581243,-0.0838012951647618,0.47197517560312,-0.805505185978889,0.0255651407853097,-0.195400741778866,0.815004291342622
207,"Pink","N Haida Gwaii-Even","SEAK",1980,563470,563470,429222,54.09,-132.14,"NC",10.0282931969716,0.264888039253288,373.1,-56.9617813504172,1.31277054764201,-0.288188922905453,0.272139825778227,-0.694354844891449,0.395820309707063,-0.424601477430303,-0.0826106421167082
207,"Pink","N Haida Gwaii-Even","SEAK",1982,2529414,2529414,545373,54.09,-132.14,"NC",10.6206875947806,0.857282437062237,479.5,19.9166533387223,4.6379523738799,2.05222554446614,1.53427297010444,-0.558879869366273,1.19830102667235,0.274165235272072,1.00062906556511
207,"Pink","N Haida Gwaii-Even","SEAK",1984,2108245,2108245,1848423,54.09,-132.14,"NC",9.07471423882705,-0.68869091889127,442.8,-46.2703012600903,1.14056414576101,-0.409395634417017,0.131523004703887,0.960957814838606,-0.89593519784864,0.0331432582403321,0.0680354501790261
207,"Pink","N Haida Gwaii-Even","SEAK",1986,1033016,1033016,1241513,54.09,-132.14,"NC",9.51334503980783,-0.250060117910482,384.8,-133.050532238686,0.832062169304711,-0.626533381055055,-0.183848118230523,0.253076544802319,-0.301748688057169,-0.347763408458331,-1.15472347328139
207,"Pink","N Haida Gwaii-Even","SEAK",1988,3483143,3483143,847675,54.09,-132.14,"NC",9.87476796370287,0.111362805984547,523,-22.2964046529494,4.10905476745215,1.67996331204495,1.41319301846958,-0.206284058299542,0.187848999172329,0.55984523529607,0.405834689428912
207,"Pink","N Haida Gwaii-Even","SEAK",1990,1928340,1928340,2113319,54.09,-132.14,"NC",9.59014876072223,-0.173256396996085,472.3,-98.5345494540033,0.912469911073529,-0.569938748954188,-0.0916001682351455,1.26992441105144,-0.197707351317749,0.226880269750859,-0.668383145812264
207,"Pink","N Haida Gwaii-Even","SEAK",1992,1038130,1038130,1483057,54.09,-132.14,"NC",10.4675488747083,0.704143716990003,698.6,104.586515589127,0.699993324599122,-0.719489451125883,-0.356684480271172,0.534806082113691,0.990853302093518,1.71307300550789,2.19365227427704
207,"Pink","N Haida Gwaii-Even","SEAK",1994,4925891,4925891,961015,54.09,-132.14,"NC",10.2803451189628,0.516939961244482,677.1,62.4949727182841,5.12571708037856,2.39553656786792,1.63427043335949,-0.0740877472387382,0.737259742321691,1.57187484457648,1.60057008185657
207,"Pink","N Haida Gwaii-Even","SEAK",1996,1201654,1201654,4417164,54.09,-132.14,"NC",10.4369420455052,0.673536887786912,636.1,3.41288756017445,0.272041970821097,-1.0207011117365,-1.30179892010053,3.95705878775762,0.949392089202623,1.30261323535846,0.768086162085195
207,"Pink","N Haida Gwaii-Even","SEAK",1998,737354,737354,1132489,54.09,-132.14,"NC",8.79255071053139,-0.97085444718693,567.9,-80.751501994812,0.651091533780902,-0.75390875951024,-0.42910504177133,0.125914284196239,-1.2781649949663,0.854719534171415,-0.417814787998033
207,"Pink","N Haida Gwaii-Even","SEAK",2000,1504019,1504019,736793,54.09,-132.14,"NC",9.22741647867056,-0.535988679047757,574.2,-88.905210980894,2.0413046812334,0.224586592940678,0.713589153055635,-0.335613433304343,-0.689078746529958,0.896093879002477,-0.532702940629136
207,"Pink","N Haida Gwaii-Even","SEAK",2002,305669,305669,1504019,54.09,-132.14,"NC",10.5462204768108,0.782815319092433,594.2,-82.4804935346892,0.203234799560378,-1.06913073378207,-1.59339332026171,0.55925551808031,1.0974249440494,1.02744100545029,-0.442176786233483
207,"Pink","N Haida Gwaii-Even","SEAK",2004,375987,375987,305669,54.09,-132.14,"NC",11.1490329504013,1.38562779268299,580.1,-109.715062898771,1.23004622647373,-0.346414069132955,0.207051751177093,-0.838463286928643,1.91401839562788,0.934841281304582,-0.825919861597577
207,"Pink","N Haida Gwaii-Even","SEAK",2006,916824,916824,375914,54.09,-132.14,"NC",9.38788641416109,-0.375518743557222,524.7,-177.889254199671,2.43891954010758,0.504446046281882,0.891555129803856,-0.756531666402208,-0.471699869619397,0.571009741044135,-1.78651422534655
207,"Pink","N Haida Gwaii-Even","SEAK",2008,1991804,1991804,916824,54.09,-132.14,"NC",9.41353148680467,-0.349873670913647,647.1,-67.5953162617703,2.17250421018647,0.316930798978131,0.775880516100973,-0.125630778667078,-0.436960047032013,1.37485415490476,-0.232440269834477
207,"Pink","N Haida Gwaii-Even","SEAK",2010,276306,276306,1803804,54.09,-132.14,"NC",9.82773258135869,0.0643274236403708,652.5,-73.0666645614638,0.153179613749609,-1.10436185411182,-1.8761441000497,0.908915577294738,0.124133022981643,1.41031787904567,-0.309533173153209
207,"Pink","N Haida Gwaii-Even","SEAK",2018,1559698,1559698,1114194,54.09,-132.14,"NC",11.1311795069621,1.3677743492438,486.1,-264.058998644764,1.39984419230403,-0.226902524644239,0.336360939216482,0.104575555496244,1.88983341996915,0.317509786999852,-3.00067121437934
166,"Pink","S Southeast Alaska-Even","SEAK",1960,18018178,18018178,1645697.5,55.71556,-131.8714,"NC",9.97797310352326,0.538409418275916,265.4,-40.3358527437175,10.9486573322254,4.22646562639638,2.39321683068269,-1.7634737199148,0.611258857622534,-1.23358133470831,0.171557064888422
166,"Pink","S Southeast Alaska-Even","SEAK",1962,18498952,18498952,7277750,55.71556,-131.8714,"NC",10.1324439287186,0.692880243471225,245.6,-52.5949846808577,2.54185043454364,-0.10310313817143,0.932892333327226,-0.917827637305267,0.805392126124801,-1.34635142589339,0.0321050679330813
166,"Pink","S Southeast Alaska-Even","SEAK",1964,24066917.5,24066917.5,7241005,55.71556,-131.8714,"NC",8.04369090795517,-1.39587277729218,275.7,-18.5092087584094,3.32369850593944,0.299554497450755,1.20107817069523,-0.923344855993389,-1.81967607366039,-1.17491810545547,0.419842922826136
166,"Pink","S Southeast Alaska-Even","SEAK",1966,22660571,22660571,8505362.5,55.71556,-131.8714,"NC",9.41866927146912,-0.0208944137782226,270.1,-24.6809132509208,2.66426868931218,-0.0400568164812134,0.979929606943601,-0.733503059083119,-0.091653688259368,-1.20681267669973,0.349637583613535
166,"Pink","S Southeast Alaska-Even","SEAK",1968,11799014,11799014,7466695,55.71556,-131.8714,"NC",8.64490840435028,-0.79465528089706,268.2,-32.3923262416599,1.58021909291862,-0.598350509783742,0.457563503829769,-0.889457766982031,-1.0640879714517,-1.21763404908618,0.261917511228313
166,"Pink","S Southeast Alaska-Even","SEAK",1970,15278597.5,15278597.5,6428255,55.71556,-131.8714,"NC",8.07322098016739,-1.36634270507995,224.7,-87.1723874627344,2.37678771299521,-0.18811168090455,0.865749875595177,-1.04537831602255,-1.78256376180202,-1.4653865221443,-0.361225217782623
166,"Pink","S Southeast Alaska-Even","SEAK",1972,9844297.5,9844297.5,6125952.5,55.71556,-131.8714,"NC",8.74462995529175,-0.694933729955595,238.3,-90.0646047927034,1.60698234274588,-0.584567234885112,0.47435809898243,-1.09076868212586,-0.938761583119763,-1.38792827769395,-0.394125221172839
166,"Pink","S Southeast Alaska-Even","SEAK",1974,13648641,13648641,5623492.5,55.71556,-131.8714,"NC",8.18626902103424,-1.2532946642131,305,-44.3992786635226,2.42707552290681,-0.162213080677177,0.886687044062872,-1.16621246228736,-1.64048912962788,-1.00804115233816,0.125334146177499
166,"Pink","S Southeast Alaska-Even","SEAK",1976,28963338,28963338,8486705,55.71556,-131.8714,"NC",9.27609044313431,-0.163473242113037,349.6,-24.4406377061709,3.4127895337472,0.34543704666288,1.22753000196606,-0.736304460843185,-0.270841531199057,-0.754023674214196,0.352370803608777
166,"Pink","S Southeast Alaska-Even","SEAK",1978,25022308,25022308,10538360,55.71556,-131.8714,"NC",9.35692638158799,-0.082637303659357,408,6.74270672233649,2.37440246869532,-0.189340099654064,0.864745813703709,-0.428250866950682,-0.169249888087037,-0.421408859809727,0.707092465354428
166,"Pink","S Southeast Alaska-Even","SEAK",1980,23055869.5,23055869.5,12098035,55.71556,-131.8714,"NC",9.80967165231706,0.370107967069713,373.1,-56.9617813504172,1.9057532483581,-0.43069797198376,0.644877336388585,-0.1940674935013,0.399743765532981,-0.620180384171302,-0.0175688012275165
166,"Pink","S Southeast Alaska-Even","SEAK",1982,38863370,38863370,10094797.5,55.71556,-131.8714,"NC",10.3812678098679,0.941704124620514,479.5,19.9166533387223,3.84984146536867,0.570522077718389,1.34803196962554,-0.494851256509815,1.11810485532694,-0.0141835305302834,0.85695080547656
166,"Pink","S Southeast Alaska-Even","SEAK",1984,73580617,73580617,19186855,55.71556,-131.8714,"NC",8.65117158889771,-0.788392096349634,442.8,-46.2703012600903,3.83494934422551,0.562852523353181,1.34415622592508,0.870310522031066,-1.05621663078988,-0.223206881363229,0.104050597001439
166,"Pink","S Southeast Alaska-Even","SEAK",1986,17230951.5,17230951.5,28561160,55.71556,-131.8714,"NC",9.16053687334061,-0.279026811906738,384.8,-133.050532238686,0.603300128566207,-1.10147112205099,-0.50534048043051,2.27785143192794,-0.416065020248154,-0.553543512107393,-0.883105473123534
166,"Pink","S Southeast Alaska-Even","SEAK",1988,39534644.5,39534644.5,8176162.5,55.71556,-131.8714,"NC",9.56327167749405,0.123707992246709,523,-22.2964046529494,4.83535454438436,1.07806872365788,1.57595445494163,-0.782932053289948,0.0900773129145959,0.23356894252784,0.376762219146405
166,"Pink","S Southeast Alaska-Even","SEAK",1990,32723773.5,32723773.5,12851392.5,55.71556,-131.8714,"NC",9.14892909526825,-0.290634589979093,472.3,-98.5345494540033,2.54632122550144,-0.100800647211501,0.934649660873173,-0.0809517477444007,-0.430653250060392,-0.0551908364157658,-0.490473861776101
166,"Pink","S Southeast Alaska-Even","SEAK",1992,34227825,34227825,13714197.5,55.71556,-131.8714,"NC",10.0918286919594,0.652265006712042,698.6,104.586515589127,2.49579495993112,-0.126822053896104,0.914607299669401,0.0485974118747466,0.754348385968145,1.23369156940155,1.82010067883595
166,"Pink","S Southeast Alaska-Even","SEAK",1994,83426595.5,83426595.5,13167560,55.71556,-131.8714,"NC",9.85513020753861,0.415566522291264,677.1,62.4949727182841,6.33576725680384,1.85079255242136,1.84621092037845,-0.0334795681396386,0.456874410723699,1.11123919766018,1.34129437033319
166,"Pink","S Southeast Alaska-Even","SEAK",1996,41128807.5,41128807.5,29750272.5,55.71556,-131.8714,"NC",10.0756526947021,0.636089009454802,636.1,3.41288756017445,1.38246826142517,-0.7001936749262,0.323870496773011,2.45639528026867,0.734018985805615,0.87772537247896,0.669214585089769
166,"Pink","S Southeast Alaska-Even","SEAK",1998,25882719.5,25882719.5,17380042.5,55.71556,-131.8714,"NC",8.51812323331833,-0.921440451929011,567.9,-80.751501994812,1.48922072543839,-0.645215353268814,0.398252980082077,0.599019742579892,-1.22342692506272,0.489295058397029,-0.288185356125649
