"Species","BY","Stock.ID","Stock","Ocean.Region2","early_sst_raw","early_sst_anom","early_sst_anom_stnd","lnRS"
"Sockeye",2011,26,"Nadina","WC",12.2663142340524,0.306539043988268,0.203345090141154,2.14050908778807
"Sockeye",2012,26,"Nadina","WC",12.4263485499791,0.466573359914963,0.446156700029817,1.01740749471193
"Sockeye",2013,26,"Nadina","WC",13.3372294562204,1.37745426615624,1.82818815984871,0.370590852553776
"Sockeye",2014,26,"Nadina","WC",13.4115802219936,1.45180503192946,1.94099664738659,2.76450526392053
"Sockeye",2015,26,"Nadina","WC",12.4733383655548,0.513563175490684,0.517451863834175,-0.798732045163977
"Sockeye",1958,23,"North Barriere","WC",11.8678785783274,-0.0918966117367866,-0.1855054662871,2.19722457733622
"Sockeye",1959,23,"North Barriere","WC",12.305883373533,0.346108183468856,0.465493663938711,4.37665509087197
"Sockeye",1963,23,"North Barriere","WC",10.9103071689606,-1.04946802110355,-1.6087276808617,3.27134584599603
"Sockeye",1964,23,"North Barriere","WC",11.7131859234401,-0.246589266624007,-0.41542254684468,3.99422182559602
"Sockeye",1967,23,"North Barriere","WC",11.3890583515167,-0.570716838547394,-0.897167883229095,3.94553672680534
"Sockeye",1968,23,"North Barriere","WC",11.3424044579271,-0.617370732137062,-0.966508777395018,3.26042684301422
"Sockeye",1969,23,"North Barriere","WC",10.7318995850427,-1.22787560502144,-1.87389185994724,3.69001517257786
"Sockeye",1970,23,"North Barriere","WC",11.3774076529912,-0.582367537072956,-0.914484119694275,4.99721227376411
"Sockeye",1971,23,"North Barriere","WC",11.5895406460073,-0.370234544056841,-0.599194434610231,3.9999979703054
"Sockeye",1972,23,"North Barriere","WC",11.3946970632545,-0.565078126809624,-0.888787161198052,3.33797837792798
"Sockeye",1973,23,"North Barriere","WC",11.243363073894,-0.716412116170159,-1.11371231390341,2.58966457428568
"Sockeye",1974,23,"North Barriere","WC",11.1702453563529,-0.789529833711289,-1.22238594269559,2.12482454752765
"Sockeye",1975,23,"North Barriere","WC",11.6460853916386,-0.313689798425466,-0.515152934088341,3.35459876203414
"Sockeye",1976,23,"North Barriere","WC",12.2677633019931,0.307988111928935,0.408836445368801,2.26089356757042
"Sockeye",1977,23,"North Barriere","WC",11.8956855874871,-0.0640896025770579,-0.144176378169091,4.09855026522877
"Sockeye",1978,23,"North Barriere","WC",11.9613350826596,0.00155989259552783,-0.0466026421622706,4.36004772795511
"Sockeye",1979,23,"North Barriere","WC",11.7048797384741,-0.254895451589959,-0.427767889287315,0.836049147851333
"Sockeye",1980,23,"North Barriere","WC",11.3234720540879,-0.636303135976238,-0.994647689496655,2.10464250055337
"Sockeye",1981,23,"North Barriere","WC",12.8505603585924,0.890785168528321,1.27503786849759,1.30810482436109
"Sockeye",1982,23,"North Barriere","WC",11.4343822710634,-0.525392919000667,-0.829803707023008,2.83213672453719
"Sockeye",1983,23,"North Barriere","WC",11.7085616629929,-0.25121352707123,-0.42229550705432,2.71271316976232
"Sockeye",1984,23,"North Barriere","WC",11.8508375527761,-0.108937637288058,-0.210833254780432,2.06575749667938
"Sockeye",1985,23,"North Barriere","WC",12.027338678829,0.0675634887649187,0.0514973881761542,3.89378294978421
"Sockeye",1986,23,"North Barriere","WC",11.8995509866717,-0.06022420339238,-0.13843130063856,2.36615451696259
"Sockeye",1987,23,"North Barriere","WC",12.4142055012162,0.454430311152069,0.626491013003971,2.14450064754585
"Sockeye",1988,23,"North Barriere","WC",12.3217263419826,0.361951151918436,0.489040800394213,1.34404081525297
"Sockeye",1989,23,"North Barriere","WC",11.7330295652409,-0.226745624823129,-0.385929277149267,1.95163240799146
"Sockeye",1990,23,"North Barriere","WC",13.0669277904396,1.10715260037549,1.59662112850635,1.23287081167677
"Sockeye",1991,23,"North Barriere","WC",12.7728445280554,0.813069337991301,1.15953014201112,0.217956408469332
"Sockeye",1992,23,"North Barriere","WC",12.5066997612704,0.546924571206212,0.763963669708236,2.11574408108871
"Sockeye",1993,23,"North Barriere","WC",12.9074369084039,0.947661718339756,1.3595725239689,2.15307901123046
"Sockeye",1994,23,"North Barriere","WC",12.0568582199991,0.0970830299349896,0.0953717837004286,1.38636548234605
"Sockeye",1995,23,"North Barriere","WC",12.9426607284616,0.982885538397399,1.41192509287169,1.82143067984068
"Sockeye",1996,23,"North Barriere","WC",12.8665760932759,0.906800903211855,1.298841784489,-0.108328551893235
"Sockeye",1997,23,"North Barriere","WC",11.2677420800337,-0.692033110030398,-1.07747820878294,0.357519528943912
"Sockeye",1998,23,"North Barriere","WC",12.3161041736603,0.356328983596162,0.480684666562242,0.971838839408
"Sockeye",1999,23,"North Barriere","WC",11.5438651375792,-0.415910052484983,-0.667081171433241,2.56706532227963
"Sockeye",2000,23,"North Barriere","WC",11.5677087489795,-0.392066441084573,-0.631642814472282,2.5364631497341
"Sockeye",2001,23,"North Barriere","WC",12.6575793879373,0.697804197873159,0.988213510815254,1.26638709960918
"Sockeye",2002,23,"North Barriere","WC",13.1618306353193,1.2020554452552,1.73767362416143,2.73696364400575
"Sockeye",2003,23,"North Barriere","WC",12.9570192756718,0.997244085607697,1.43326595910769,0.945975518827895
"Sockeye",2004,23,"North Barriere","WC",12.0537908935721,0.094015703507958,0.0908128682319834,1.57224274998038
"Sockeye",2005,23,"North Barriere","WC",11.2975319066838,-0.662243283380279,-1.03320209251417,-0.0110656135366216
"Sockeye",2006,23,"North Barriere","WC",10.648705830471,-1.31106935959309,-1.99754133241691,1.32428143914347
"Sockeye",2007,23,"North Barriere","WC",11.3617060931192,-0.598069096945001,-0.937821082969052,-0.106649590924956
"Sockeye",2008,23,"North Barriere","WC",11.9152426719666,-0.0445325180975572,-0.115109013781151,3.71019820508965
"Sockeye",2009,23,"North Barriere","WC",11.8750064814561,-0.0847687086080372,-0.174911384240644,2.46024608796605
"Sockeye",2010,23,"North Barriere","WC",11.8046365775019,-0.155138612562179,-0.279500984102701,1.45923342606863
"Sockeye",2011,23,"North Barriere","WC",12.2831744987701,0.323399308705934,0.431741846878971,-0.951473366278156
"Sockeye",2012,23,"North Barriere","WC",12.4263485499791,0.466573359914963,0.644539021312242,1.19063118738836
"Sockeye",2013,23,"North Barriere","WC",13.3372294562204,1.37745426615624,1.99836592958608,-0.88029842356462
"Sockeye",2014,23,"North Barriere","WC",13.4115802219936,1.45180503192946,2.10887221714228,-0.00410919275013313
"Sockeye",2015,23,"North Barriere","WC",12.5304908094187,0.570715619354606,0.799323902795395,-0.490940091478883
"Sockeye",1950,27,"Pitt","WC",11.2297064917428,-0.730068698321308,-1.10784436653595,2.39717117959097
"Sockeye",1951,27,"Pitt","WC",11.7735470363072,-0.186228153756915,-0.284679936863723,1.90397623948432
"Sockeye",1952,27,"Pitt","WC",11.2205209543924,-0.739254235671707,-1.12174772054265,1.19246602177815
"Sockeye",1953,27,"Pitt","WC",10.9192391637967,-1.04053602626746,-1.57777192801513,1.02030884417058
"Sockeye",1954,27,"Pitt","WC",11.8710631643023,-0.088712025761842,-0.137078201966954,1.81356355008729
"Sockeye",1955,27,"Pitt","WC",12.3633258810417,0.403550690977639,0.608017327455786,2.69982947305006
"Sockeye",1956,27,"Pitt","WC",13.1683254870018,1.20855029693763,1.8264756571068,1.84552337439798
"Sockeye",1957,27,"Pitt","WC",11.957033175466,-0.00274201459814449,-0.00695282621887696,1.73930274738926
"Sockeye",1958,27,"Pitt","WC",11.8439383779212,-0.115836812142898,-0.178134646791654,0.909660207280923
"Sockeye",1959,27,"Pitt","WC",12.2999529083386,0.340177718274415,0.51209513582576,2.32742173208554
"Sockeye",1960,27,"Pitt","WC",11.8139330724249,-0.145842117639163,-0.223551084445742,0.977692355964971
"Sockeye",1961,27,"Pitt","WC",12.562772068414,0.602996878349852,0.909901783698471,2.75682580721776
"Sockeye",1962,27,"Pitt","WC",11.2832378349303,-0.676537355133814,-1.02681859891905,1.91027171001769
"Sockeye",1963,27,"Pitt","WC",10.9114249698641,-1.04835022020005,-1.58959959801172,3.2048769509688
"Sockeye",1964,27,"Pitt","WC",11.7133667283865,-0.246408461677574,-0.375769667745571,3.41426562739553
"Sockeye",1965,27,"Pitt","WC",11.7375418458666,-0.222233344197497,-0.339177881804554,2.44320673170557
"Sockeye",1966,27,"Pitt","WC",11.537107705346,-0.4226674847181,-0.642557717341899,1.97935869597291
"Sockeye",1967,27,"Pitt","WC",11.3884554877398,-0.57131970232432,-0.867559731532196,2.55975484635888
"Sockeye",1968,27,"Pitt","WC",11.3424459657261,-0.617329224338069,-0.937200368528606,2.55614254932674
"Sockeye",1969,27,"Pitt","WC",10.7318995850427,-1.22787560502144,-1.86133165713312,1.64931696316146
"Sockeye",1970,27,"Pitt","WC",11.3803605407574,-0.579414649306742,-0.879812353155598,2.8757494137176
"Sockeye",1971,27,"Pitt","WC",11.5867527003843,-0.373022489679841,-0.567414379032171,3.49985988841694
"Sockeye",1972,27,"Pitt","WC",11.3967684401901,-0.563006749874053,-0.854977133873726,2.93036400396111
"Sockeye",1973,27,"Pitt","WC",11.243363073894,-0.716412116170159,-1.0871735784344,1.82302180556479
"Sockeye",1974,27,"Pitt","WC",11.1418079802978,-0.817967209766404,-1.24088874648503,2.73081650074496
"Sockeye",1975,27,"Pitt","WC",11.6396657679667,-0.320109422097401,-0.487324441762791,1.38308468717997
"Sockeye",1976,27,"Pitt","WC",12.291291204006,0.33151601394188,0.498984662584763,1.69041313669461
"Sockeye",1977,27,"Pitt","WC",11.8779183012014,-0.0818568888627888,-0.126702173713389,1.48958168534333
"Sockeye",1978,27,"Pitt","WC",12.0299798954053,0.0702047053412247,0.103460319169993,0.907410386613976
"Sockeye",1979,27,"Pitt","WC",11.8154395478354,-0.14433564222875,-0.221270862817504,0.644159538101751
"Sockeye",1980,27,"Pitt","WC",11.316054889134,-0.643720300930118,-0.977146260258196,0.609857812615933
"Sockeye",1981,27,"Pitt","WC",12.6445947062047,0.684819516140652,1.03374963881801,1.1077675544922
"Sockeye",1982,27,"Pitt","WC",11.4281222139086,-0.531652976155516,-0.807519636415966,1.27770882968481
"Sockeye",1983,27,"Pitt","WC",11.7059590135302,-0.253816176533928,-0.386982085495317,1.81614674433153
"Sockeye",1984,27,"Pitt","WC",11.8428511685452,-0.116924021518926,-0.179780261659647,2.16057264662045
"Sockeye",1985,27,"Pitt","WC",12.0379387991769,0.0781636091127776,0.115507023942941,2.39638830818518
"Sockeye",1986,27,"Pitt","WC",11.8831853043159,-0.0765898857481563,-0.118729966311289,1.17889876995842
"Sockeye",1987,27,"Pitt","WC",12.4157167970424,0.455941606978294,0.687316929003934,1.4021182563067
"Sockeye",1988,27,"Pitt","WC",12.3444094261639,0.384634236099806,0.579385124604112,1.18918407646827
"Sockeye",1989,27,"Pitt","WC",11.7161757264818,-0.243599463582277,-0.371517930102661,0.611994403151247
"Sockeye",1990,27,"Pitt","WC",13.0729782581329,1.11320306806882,1.68215679736549,0.412233602788477
"Sockeye",1991,27,"Pitt","WC",12.8549053668976,0.895130176833467,1.35207870933969,1.13733029533828
"Sockeye",1992,27,"Pitt","WC",12.503628219877,0.543853029812854,0.820380851807352,3.12658353055331
"Sockeye",1993,27,"Pitt","WC",12.9353106100996,0.975535420035453,1.47378117677164,2.20107638939169
"Sockeye",1994,27,"Pitt","WC",11.9938709713254,0.0340957812612646,0.0488053615846476,2.08472779689995
"Sockeye",1995,27,"Pitt","WC",12.9424164295197,0.982641239455542,1.4845366414915,2.81129230496464
"Sockeye",1996,27,"Pitt","WC",12.9769259861537,1.01715079608962,1.53677077480292,1.94734572929593
"Sockeye",1997,27,"Pitt","WC",11.250898872103,-0.708876317961108,-1.07576729198357,1.7198993818084
"Sockeye",1998,27,"Pitt","WC",12.3060277100761,0.346252520011974,0.521290038187581,0.983360186940052
"Sockeye",1999,27,"Pitt","WC",11.5436230387007,-0.416152151363465,-0.632696020345239,1.99681106371005
"Sockeye",2000,27,"Pitt","WC",11.5603755882808,-0.399399601783302,-0.607339133922296,1.78998188250665
"Sockeye",2001,27,"Pitt","WC",12.6595133940462,0.699738203982052,1.05633076722259,-0.308447281149012
"Sockeye",2002,27,"Pitt","WC",13.1624470778874,1.20267188782328,1.81757801728505,0.569328798773076
"Sockeye",2003,27,"Pitt","WC",12.9743193396715,1.01454414960736,1.53282531930798,-1.05136017362599
"Sockeye",2004,27,"Pitt","WC",12.0572540539718,0.0974788639077225,0.144742855761972,0.170157061575531
"Sockeye",2005,27,"Pitt","WC",11.8364399917909,-0.123335198273179,-0.189484305812276,-1.37482398448389
"Sockeye",2006,27,"Pitt","WC",10.644747406869,-1.31502778319507,-1.99324637691271,1.15040621668053
"Sockeye",2007,27,"Pitt","WC",11.2591661981318,-0.700608991932343,-1.06325375509596,1.41013628744895
"Sockeye",2008,27,"Pitt","WC",11.9152426719666,-0.0445325180975572,-0.0702074995282448,2.53643358627629
"Sockeye",2009,27,"Pitt","WC",11.8760330758387,-0.0837421142253945,-0.129555676409948,1.14685123648128
"Sockeye",2010,27,"Pitt","WC",11.8075282138049,-0.15224697625915,-0.23324556538459,1.70154463931049
"Sockeye",2011,27,"Pitt","WC",12.268233734894,0.308458544829837,0.464084564383179,1.1731128504245
"Sockeye",2012,27,"Pitt","WC",12.4263836003783,0.466608410314195,0.703462347311162,0.305593856266732
"Sockeye",2013,27,"Pitt","WC",13.3372548579169,1.37747966785278,2.08216944576251,-0.135512877300092
"Sockeye",2014,27,"Pitt","WC",13.4115802219936,1.45180503192946,2.19466932562963,-0.875843105611844
"Sockeye",2015,27,"Pitt","WC",12.4830641331887,0.523288943124571,0.789254771084463,-1.09252079264888
"Sockeye",1951,21,"Portage","WC",11.7735470363072,-0.186228153756915,-0.295778318673198,2.78911802419099
"Sockeye",1953,21,"Portage","WC",10.8908667564392,-1.06890843362491,-1.65704084630111,2.79829707894999
"Sockeye",1954,21,"Portage","WC",11.8816096995985,-0.0781654904656324,-0.129124936322689,3.10829639333458
"Sockeye",1955,21,"Portage","WC",12.3478749820164,0.388099791952307,0.589945684564308,5.39180770963538
"Sockeye",1957,21,"Portage","WC",11.9623036384583,0.00252844839413927,-0.00467938374624225,0.854415328156068
"Sockeye",1958,21,"Portage","WC",11.8328381947109,-0.126936995353238,-0.204339964384093,2.23311141165812
"Sockeye",1959,21,"Portage","WC",12.305883373533,0.346108183468856,0.525186558970279,2.96826045288979
"Sockeye",1961,21,"Portage","WC",12.5906221185412,0.630846928477051,0.964308393437253,5.42458284288576
"Sockeye",1962,21,"Portage","WC",11.2862903390612,-0.673484851002923,-1.04722173303828,2.43449487433119
"Sockeye",1963,21,"Portage","WC",10.9103071689606,-1.04946802110355,-1.62705999628041,3.95819838690345
"Sockeye",1964,21,"Portage","WC",11.7136152746367,-0.246159915427386,-0.38820460624013,4.82671245593533
"Sockeye",1965,21,"Portage","WC",11.7375418458666,-0.222233344197497,-0.351305237836047,1.77146436075084
"Sockeye",1966,21,"Portage","WC",11.540483048984,-0.419292141080138,-0.655207751638549,0.723502113152259
"Sockeye",1967,21,"Portage","WC",11.3890583515167,-0.570716838547394,-0.888733719218108,0.770743047513726
"Sockeye",1968,21,"Portage","WC",11.3427294322423,-0.617045757821866,-0.960181811117554,3.04070563919672
"Sockeye",1969,21,"Portage","WC",10.7318995850427,-1.22787560502144,-1.90219875735976,4.25464446667021
"Sockeye",1970,21,"Portage","WC",11.3774076529912,-0.582367537072956,-0.906701334089836,3.30127630749891
"Sockeye",1971,21,"Portage","WC",11.5901288889254,-0.369646301138746,-0.578644330990999,4.75708795998905
"Sockeye",1972,21,"Portage","WC",11.3970979281834,-0.562677261880706,-0.876335147839589,5.04952889985726
"Sockeye",1973,21,"Portage","WC",11.243363073894,-0.716412116170159,-1.11342382094993,3.99046399355631
"Sockeye",1974,21,"Portage","WC",11.1267367090498,-0.833038481014356,-1.29328407592199,2.17457807248467
"Sockeye",1975,21,"Portage","WC",11.6373655737847,-0.322409616279437,-0.505796290205538,2.26783749968496
"Sockeye",1976,21,"Portage","WC",12.2716893762064,0.311914186142279,0.47245284746441,2.31052164258978
"Sockeye",1977,21,"Portage","WC",11.8755671977997,-0.0842079922644409,-0.138443634677514,2.32174774906709
"Sockeye",1978,21,"Portage","WC",12.0199592286432,0.0601840385790511,0.0842366102065506,3.33928976456263
"Sockeye",1979,21,"Portage","WC",11.8201384246766,-0.139636765387488,-0.22392544901699,3.25988208318197
"Sockeye",1980,21,"Portage","WC",11.3253435111986,-0.634431678865503,-0.986994240674199,2.50749105675847
"Sockeye",1981,21,"Portage","WC",12.608868491864,0.64909330179994,0.992447805675252,1.91703223999574
"Sockeye",1982,21,"Portage","WC",11.4286318394795,-0.531143350584603,-0.82770379991444,2.88929169071332
"Sockeye",1983,21,"Portage","WC",11.7062067902076,-0.253568399856474,-0.399629912174619,2.0294768236612
"Sockeye",1984,21,"Portage","WC",11.843911366076,-0.115863823988112,-0.187263007319183,3.98407177675089
"Sockeye",1985,21,"Portage","WC",12.0339311819433,0.0741559918791758,0.105784045783192,3.29274567343466
"Sockeye",1986,21,"Portage","WC",11.8831453323364,-0.0766298577276872,-0.126756695692371,2.44436740049104
"Sockeye",1987,21,"Portage","WC",12.4151499414134,0.455374751349224,0.693696593430662,2.81781946507833
"Sockeye",1988,21,"Portage","WC",12.3464202965977,0.386645106533543,0.58770228024769,3.29242970768271
"Sockeye",1989,21,"Portage","WC",11.7404119999024,-0.219363190161714,-0.346878909043456,3.67232819612931
"Sockeye",1990,21,"Portage","WC",13.0729782581329,1.11320306806882,1.70819420665122,1.80122139670918
"Sockeye",1991,21,"Portage","WC",12.8535348311783,0.893759641114174,1.36977029387015,0.778975054414083
"Sockeye",1992,21,"Portage","WC",12.503628219877,0.543853029812854,0.830147092811457,2.52054834111393
"Sockeye",1993,21,"Portage","WC",12.9332560822575,0.973480892193356,1.49271577506515,2.87888861748046
"Sockeye",1994,21,"Portage","WC",11.9836242539542,0.0238490638900929,0.0282011003911683,3.4910396522019
"Sockeye",1995,21,"Portage","WC",12.9445264073502,0.984751217286093,1.51009678104528,2.2381793098242
"Sockeye",1996,21,"Portage","WC",12.9551788146459,0.995403624581774,1.52652483909911,3.89552610772735
"Sockeye",1997,21,"Portage","WC",11.2590613648352,-0.700713825228868,-1.08921404115359,2.10509367371623
"Sockeye",1998,21,"Portage","WC",12.3004431702041,0.340667980139937,0.516796720539266,0.419044961270866
"Sockeye",1999,21,"Portage","WC",11.5438352598069,-0.415939930257305,-0.650037998691861,1.4739668951584
"Sockeye",2000,21,"Portage","WC",11.5603755882808,-0.399399601783302,-0.62452963529024,2.95069437527766
"Sockeye",2001,21,"Portage","WC",12.6575793879373,0.697804197873159,1.06756936330376,2.3079730370628
"Sockeye",2002,21,"Portage","WC",13.1624470778874,1.20267188782328,1.84617231095537,1.79560574776214
"Sockeye",2003,21,"Portage","WC",12.9136946088882,0.953919418824025,1.46254822596476,0.49401317383661
"Sockeye",2004,21,"Portage","WC",12.0542481967381,0.0944730066739904,0.137116784878234,1.98938744730469
"Sockeye",2005,21,"Portage","WC",11.8286406155884,-0.13113457447565,-0.210813437618306,-1.18214127456083
"Sockeye",2006,21,"Portage","WC",10.6423630440585,-1.31741214600555,-2.04028130080722,2.75605733144611
"Sockeye",2007,21,"Portage","WC",11.2573212725776,-0.702453917486566,-1.09189759763383,1.20538523393928
"Sockeye",2008,21,"Portage","WC",11.9016194257302,-0.0581557643339244,-0.0982660953669753,1.98373445772265
"Sockeye",2009,21,"Portage","WC",11.8752462182726,-0.084528971791507,-0.138938646758667,2.72961729708338
"Sockeye",2010,21,"Portage","WC",11.8035900031413,-0.156185186922752,-0.249446293473507,1.14591684030554
"Sockeye",2011,21,"Portage","WC",12.2663142340524,0.306539043988268,0.464163345861381,-1.8672670217362
"Sockeye",2012,21,"Portage","WC",12.4263485499791,0.466573359914963,0.710966998751594,2.82412237235496
"Sockeye",2013,21,"Portage","WC",13.3372294562204,1.37745426615624,2.11572030873088,-0.557584845238647
"Sockeye",2014,21,"Portage","WC",13.4115802219936,1.45180503192946,2.23038347007698,2.02029271733928
"Sockeye",2015,21,"Portage","WC",12.4733383655548,0.513563175490684,0.783434319685672,1.03798766685167
"Sockeye",1950,15,"Quesnel","WC",11.2297064917428,-0.730068698321308,-1.10250222227506,2.04866988301308
"Sockeye",1951,15,"Quesnel","WC",11.7735470363072,-0.186228153756915,-0.286185331703512,3.82622301562481
"Sockeye",1952,15,"Quesnel","WC",11.2220627239772,-0.737712466086892,-1.11397568963055,2.39967621716937
"Sockeye",1953,15,"Quesnel","WC",10.8908667564392,-1.06890843362491,-1.6111082868462,2.5517843433008
"Sockeye",1954,15,"Quesnel","WC",11.8710631643023,-0.088712025761842,-0.139811430049533,4.29364445555047
"Sockeye",1955,15,"Quesnel","WC",12.3478749820164,0.388099791952307,0.575893833771774,1.79175946922805
"Sockeye",1956,15,"Quesnel","WC",13.2306014469692,1.27082625690504,1.90088611376554,3.36906261489836
"Sockeye",1957,15,"Quesnel","WC",11.9641015770204,0.00432638695622082,-0.000158679748329709,2.01805244323835
"Sockeye",1958,15,"Quesnel","WC",11.8328381947109,-0.126936995353238,-0.197187969240876,0.989069440897182
"Sockeye",1959,15,"Quesnel","WC",12.305883373533,0.346108183468856,0.512863484876464,1.73864964391411
"Sockeye",1960,15,"Quesnel","WC",11.8123912811279,-0.147383908936194,-0.227879246462939,2.4842289134015
"Sockeye",1961,15,"Quesnel","WC",12.5905243638204,0.630749173756252,0.940116014028603,2.87508890103165
"Sockeye",1962,15,"Quesnel","WC",11.2862903390612,-0.673484851002923,-1.01756859464986,2.5552531394671
"Sockeye",1963,15,"Quesnel","WC",10.9103071689606,-1.04946802110355,-1.58192779035789,3.17387845893747
"Sockeye",1964,15,"Quesnel","WC",11.7131859234401,-0.246589266624007,-0.376788719883351,2.87274705071032
"Sockeye",1965,15,"Quesnel","WC",11.7375320353131,-0.222243154751022,-0.340244658319164,2.76118783655276
"Sockeye",1966,15,"Quesnel","WC",11.540483048984,-0.419292141080138,-0.636019619230365,1.97060276164568
"Sockeye",1967,15,"Quesnel","WC",11.3890583515167,-0.570716838547394,-0.863311496284543,4.29558327814826
"Sockeye",1968,15,"Quesnel","WC",11.3427294322423,-0.617045757821866,-0.932852246240893,0.250980705601353
"Sockeye",1969,15,"Quesnel","WC",10.7319252715599,-1.2278499185042,-1.84968303088889,3.06481865598244
"Sockeye",1970,15,"Quesnel","WC",11.3774076529912,-0.582367537072956,-0.880799456842893,3.95929016456222
"Sockeye",1971,15,"Quesnel","WC",11.5920849187034,-0.367690271360765,-0.558564052046169,3.84347646289304
"Sockeye",1972,15,"Quesnel","WC",11.3970979281834,-0.562677261880706,-0.851243910865146,2.93408811044278
"Sockeye",1973,15,"Quesnel","WC",11.2433977499294,-0.716377440134709,-1.08195133576503,3.03419262949958
"Sockeye",1974,15,"Quesnel","WC",11.1288569982996,-0.830918191764595,-1.25387958044772,2.4842621952964
"Sockeye",1975,15,"Quesnel","WC",11.6366580554417,-0.323117134622406,-0.491658771171199,2.87705598192039
"Sockeye",1976,15,"Quesnel","WC",12.2922778470176,0.332502656953439,0.49244128353333,1.77487125119953
"Sockeye",1977,15,"Quesnel","WC",11.8757784997991,-0.0839966902650096,-0.13273360540176,3.18356437788135
"Sockeye",1978,15,"Quesnel","WC",12.0313054457698,0.0715302557056818,0.100715838932288,3.8118557975546
"Sockeye",1979,15,"Quesnel","WC",11.8230538708823,-0.136721319181807,-0.211874459396699,3.22907572936769
"Sockeye",1980,15,"Quesnel","WC",11.316054889134,-0.643720300930118,-0.972891335465081,3.21724183757655
"Sockeye",1981,15,"Quesnel","WC",12.8505603585924,0.890785168528321,1.33043589144606,3.38276661380308
"Sockeye",1982,15,"Quesnel","WC",11.4282002323856,-0.531574957678531,-0.804558652640668,3.3215155786806
"Sockeye",1983,15,"Quesnel","WC",11.7059590135302,-0.253816176533928,-0.387636474220668,3.60563642747815
"Sockeye",1984,15,"Quesnel","WC",11.8420831475939,-0.117692042470208,-0.183311087006948,2.5351936909461
"Sockeye",1985,15,"Quesnel","WC",12.0372932660229,0.077518075958805,0.109703691822598,2.89635659620478
"Sockeye",1986,15,"Quesnel","WC",11.8831453323364,-0.0766298577276872,-0.121675824053286,3.28538935447296
"Sockeye",1987,15,"Quesnel","WC",12.4161183834076,0.456343193343473,0.678328714330898,2.75454109434052
"Sockeye",1988,15,"Quesnel","WC",12.346659387861,0.386884197796865,0.57406919960081,1.83965791963542
"Sockeye",1989,15,"Quesnel","WC",11.7175074831078,-0.24226770695632,-0.370301961612742,2.42617691638404
"Sockeye",1990,15,"Quesnel","WC",13.0729782581329,1.11320306806882,1.66429016173733,2.53903660839807
"Sockeye",1991,15,"Quesnel","WC",12.8542500987947,0.894474908730541,1.33597427448682,1.80513779562426
"Sockeye",1992,15,"Quesnel","WC",12.503628219877,0.543853029812854,0.809682947322718,2.26081879195565
"Sockeye",1993,15,"Quesnel","WC",12.9385782050114,0.978803014947248,1.46255265879935,1.51404732338649
"Sockeye",1994,15,"Quesnel","WC",11.983806173925,0.0240309838609441,0.0294183634419926,1.93920462820758
"Sockeye",1995,15,"Quesnel","WC",12.9424164295197,0.982641239455542,1.46831392012354,0.358787934999326
"Sockeye",1996,15,"Quesnel","WC",12.916498859821,0.956723669756937,1.42941106501464,1.42925964396929
"Sockeye",1997,15,"Quesnel","WC",11.2546377734221,-0.705137416642002,-1.06507980766874,1.64593903315171
"Sockeye",1998,15,"Quesnel","WC",12.3161041736603,0.356328983596162,0.528205135774815,2.18237444532387
"Sockeye",1999,15,"Quesnel","WC",11.5436230387007,-0.416152151363465,-0.63130642403453,2.02578879136139
"Sockeye",2000,15,"Quesnel","WC",11.5603755882808,-0.399399601783302,-0.606160470281894,0.370145680844481
"Sockeye",2001,15,"Quesnel","WC",12.6566870239896,0.696911833925472,1.03942765520927,0.754458675853085
"Sockeye",2002,15,"Quesnel","WC",13.1623227931071,1.20254760304296,1.79839831845461,-0.717882267039119
"Sockeye",2003,15,"Quesnel","WC",12.9748943829688,1.01511919290465,1.5170640588116,-0.0298470348245628
"Sockeye",2004,15,"Quesnel","WC",12.0662120531106,0.106436863046492,0.153111441742072,0.649754251897387
"Sockeye",2005,15,"Quesnel","WC",11.8184764797138,-0.141298710350308,-0.218745226504718,-1.30477908627156
"Sockeye",2006,15,"Quesnel","WC",10.6406715465237,-1.31910364354042,-1.98665692483478,1.97072333556609
"Sockeye",2007,15,"Quesnel","WC",11.2574553197509,-0.702319870313291,-1.0608506072513,0.784388065681662
"Sockeye",2008,15,"Quesnel","WC",11.9136206229198,-0.0461545671443264,-0.0759317273747272,1.11876107891008
"Sockeye",2009,15,"Quesnel","WC",11.8752634220206,-0.0845117680435327,-0.133506748733512,1.34744588633245
"Sockeye",2010,15,"Quesnel","WC",11.8036052753842,-0.156169914679886,-0.241067238717138,2.95730558921716
"Sockeye",2011,15,"Quesnel","WC",12.2663142340524,0.306539043988268,0.453469316445609,0.858137074548324
"Sockeye",2012,15,"Quesnel","WC",12.4263485499791,0.466573359914963,0.693684424472658,3.30533722246819
"Sockeye",2013,15,"Quesnel","WC",13.3372294562204,1.37745426615624,2.06093715414815,0.471474907604019
"Sockeye",2014,15,"Quesnel","WC",13.4114796005486,1.45170441048451,2.17238829097188,1.61798811594298
"Sockeye",2015,15,"Quesnel","WC",12.4757302327351,0.515955042671001,0.767807441083874,-1.4013593066863
"Sockeye",1950,14,"Raft","WC",11.2297064917428,-0.730068698321308,-1.11262759558885,3.1681808743486
"Sockeye",1951,14,"Raft","WC",11.7735470363072,-0.186228153756915,-0.292152466858696,2.65081484508427
"Sockeye",1952,14,"Raft","WC",11.2220627239772,-0.737712466086892,-1.12415950766149,2.30301502401628
