"Stock.ID","Stock","BY","Region","Ocean.Region","Sub.Region","Lat","Lon","R","S","ocean_0","ocean_1","ocean_2","ocean_3","ocean_4","DetailFlag","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R2.5","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","Ocean.Region2","early_sst","np_pinks_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_pinks_sec_stnd"
"114","Stellako",1969,"Fraser River","WC","Fraser Summer",49.12,-123.06,253245,25629,0,1,0,0,0,1,0,0,0,0,0,0.000517285632490276,0.930833777567178,0.0686489368003317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-1.22254162929497,158.544847981945,9.88118927777128,-0.145669665375491,2.29063287675968,-0.619326904103483,-1.85698959230153,-1.17015108538448
"114","Stellako",1970,"Fraser River","WC","Fraser Summer",49.12,-123.06,234108,26727,0,1,0,0,0,1,0,0,0,0,0,0.00499769337228971,0.977360876176807,0.017641430450903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.577033561346478,133.266705953667,8.75923223706364,-0.287491735258478,2.17010825693651,-0.594863235348679,-0.834429738601041,-1.35391517663463
"114","Stellako",1971,"Fraser River","WC","Fraser Summer",49.12,-123.06,509267,20147,0,0.999976436721798,2.35632782018077e-05,0,0,1,0,0,0,0,0,0.000973948832341385,0.999002487889457,0,0,0,2.35632782018077e-05,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.36236089016699,228.039637866602,25.2775599344816,1.80052352740766,3.2299170430411,-0.741467006210803,-0.494363260528288,-0.664945960122971
"114","Stellako",1972,"Fraser River","WC","Fraser Summer",49.12,-123.06,756214,19938,0,1,0,0,0,1,0,0,0,0,0,0.000269764907817099,0.940508903564335,0.0592213315278479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.557343286154229,198.954337219128,37.9282776607483,3.39964979369763,3.63569694630568,-0.746123569753384,-0.803238052672314,-0.876386889453984
"114","Stellako",1973,"Fraser River","WC","Fraser Summer",49.12,-123.06,85901,15424,0,1,0,0,0,1,0,0,0,0,0,0.000128054388191057,0.882562484720783,0.117309460891026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.711078140443682,279.084689503836,5.56930757261411,-0.690717261966424,1.7172707324978,-0.846696430189802,-1.04677194158326,-0.293864592020836
"114","Stellako",1974,"Fraser River","WC","Fraser Summer",49.12,-123.06,303122,23718,0,0.999957112977613,4.28870223870257e-05,0,0,1,0,0,0,0,0,0.00601408013934983,0.929500333199174,0.0644426996390892,0,0,4.28870223870257e-05,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.82768263627968,232.678924618368,12.7802512859432,0.220789084648259,2.54790111119295,-0.661904382236845,-1.23148702435802,-0.631219813912007
"114","Stellako",1975,"Fraser River","WC","Fraser Summer",49.12,-123.06,1904124,68451,0,0.998467011602186,0.00153298839781443,0,0,1,0,0,0,0,0,0.00202297749516313,0.962494039253746,0.0339499948532764,0,0,0,0.00153298839781443,0,0,0,0,0,0,0,0,0,0,"WC",-0.316778101362066,319.13960764381,27.8173291843801,2.12156552721417,3.32565917844958,0.334756177333887,-0.422154821678314,-0.00267801573459517
"114","Stellako",1976,"Fraser River","WC","Fraser Summer",49.12,-123.06,244357,63865,0,1,0,0,0,1,0,0,0,0,0,0.000613855956653585,0.886821331085256,0.11256481295809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.337836632679916,244.335127200044,3.8261489078525,-0.91106292673005,1.34185879024306,0.232579141897154,0.614831050240438,-0.54648291068339
"114","Stellako",1977,"Fraser River","WC","Fraser Summer",49.12,-123.06,265700,10894,0,1,0,0,0,1,0,0,0,0,0,0.000278509597290177,0.787120812946933,0.212600677455777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.0788740165379633,297.800851498645,24.3895722416009,1.68827658027364,3.19415567380429,-0.947625773959623,-0.0452870825257557,-0.157804018549129
"114","Stellako",1978,"Fraser River","WC","Fraser Summer",49.12,-123.06,437405,32528,0,1,0,0,0,1,0,0,0,0,0,0.00196614121923618,0.888204295789943,0.109829562990821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.0769023479247564,222.765452418381,13.4470302508608,0.305073927586105,2.59875828247561,-0.465615746781629,0.201480795931968,-0.703287618892544
"114","Stellako",1979,"Fraser River","WC","Fraser Summer",49.12,-123.06,623924,152583,0,1,0,0,0,1,0,0,0,0,0,4.96855386232939e-05,0.767300183996769,0.232650130464608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.131387343455329,430.986576635791,4.08907938630123,-0.877826944124688,1.40831985579449,2.20923466520201,-0.128474299783329,0.81041404589331
"114","Stellako",1980,"Fraser River","WC","Fraser Summer",49.12,-123.06,755406,28477,0,1,0,0,0,1,0,0,0,0,0,0.000274024829032335,0.709478081985052,0.290247893185916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.63838632520364,308.688540089923,26.5268813428381,1.95844521393721,3.27815860914178,-0.555872870757688,-0.931619652018059,-0.0786539687728177
"114","Stellako",1981,"Fraser River","WC","Fraser Summer",49.12,-123.06,285898,12030,0,1,0,0,0,1,0,0,0,0,0,9.79370264919657e-05,0.818949415525817,0.180952647447691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.896119144254799,326.25818171415,23.7654197838737,1.60937998239535,3.16823157386425,-0.922315457287986,1.4992154781127,0.0490717645130798
"114","Stellako",1982,"Fraser River","WC","Fraser Summer",49.12,-123.06,357773,34888,0,1,0,0,0,1,0,0,0,0,0,0.0053106299245611,0.864707510069234,0.129981860006205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.526319000429039,260.371496133217,10.2549013987618,-0.0984302216033818,2.32775577653534,-0.413034455104636,-0.754091975887967,-0.429903584534336
"114","Stellako",1983,"Fraser River","WC","Fraser Summer",49.12,-123.06,1257480,61357,0,1,0,0,0,1,0,0,0,0,0,0.000897827400833413,0.872971339504406,0.126130833094761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.248482200807451,270.088335579426,20.4944831070619,1.19591405354924,3.02015573319727,0.17670037938618,-0.313966172229794,-0.359265237433564
"114","Stellako",1984,"Fraser River","WC","Fraser Summer",49.12,-123.06,1011189,32672,0,1,0,0,0,1,0,0,0,0,0,0.000168118917432844,0.736349980072964,0.263481901009604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.11235806674373,212.122233743275,30.9497122918707,2.51751745750433,3.43236370318661,-0.462407396780999,-0.0983297123235925,-0.780660449760397
"114","Stellako",1985,"Fraser River","WC","Fraser Summer",49.12,-123.06,128742,21969,0,1,0,0,0,1,0,0,0,0,0,0.000675770144941045,0.758563638905718,0.240760590949341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.0834975848392551,364.139663684299,5.86016659838864,-0.653950944199502,1.76817803294396,-0.700872466619498,0.211928418245726,0.324458147802885
"114","Stellako",1986,"Fraser River","WC","Fraser Summer",49.12,-123.06,561845,44564,0,1,0,0,0,1,0,0,0,0,0,4.09365572355365e-05,0.792741770417108,0.207217293025657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.0712958820012096,303.023191365956,12.6075980612153,0.198964686017603,2.53429965294487,-0.197451159228965,-0.0332824360650954,-0.119839260742081
"114","Stellako",1987,"Fraser River","WC","Fraser Summer",49.12,-123.06,435676,98179,0,1,0,0,0,1,0,0,0,0,0,3.21339711161505e-05,0.811316207456918,0.188651658571966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.461677169069951,486.00370596909,4.43756811538109,-0.833775887715411,1.49010650462876,0.997102210797297,0.811008862820915,1.21037116156328
"114","Stellako",1988,"Fraser River","WC","Fraser Summer",49.12,-123.06,991499,200537,0,1,0,0,0,1,0,0,0,0,0,0.000159354674084391,0.571081766093561,0.428758879232354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.392218173523343,277.189990239386,4.94421976991777,-0.769732093034367,1.59821917101164,3.2776597758285,0.700977735634461,-0.307638455943847
"114","Stellako",1989,"Fraser River","WC","Fraser Summer",49.12,-123.06,222287,15903,0,1,0,0,0,1,0,0,0,0,0,0.000125963281703383,0.572287178287529,0.427586858430767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.238265487855799,398.542259884681,13.97767716783,0.372150866729985,2.63746156905421,-0.83602421039604,-0.297781710687209,0.574554132718903
"114","Stellako",1990,"Fraser River","WC","Fraser Summer",49.12,-123.06,951836,56537,0,1,0,0,0,1,0,0,0,0,0,0.00120293832130745,0.904595959808202,0.0942011018704903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",1.1185370437953,453.202827349847,16.8356297645789,0.73341314165876,2.82349745996677,0.0693097751984234,1.85155129869714,0.971919156470144
"114","Stellako",1991,"Fraser River","WC","Fraser Summer",49.12,-123.06,336569,54349,0,1,0,0,0,1,0,0,0,0,0,0.000769530170633659,0.888492404232119,0.110738065597248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.900464152559944,434.532961257722,6.19273583690592,-0.611912206463,1.82337696593652,0.0205606793555163,1.50609847660249,0.836195139556898
"114","Stellako",1992,"Fraser River","WC","Fraser Summer",49.12,-123.06,868461,55138,0,1,0,0,0,1,0,0,0,0,0,0.000316652100670036,0.845625767881344,0.154057580017986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.549187005539331,424.116988025745,15.7506801117197,0.596269026595067,2.75688354603583,0.0381397637339686,0.949634621383275,0.760474311130551
"114","Stellako",1993,"Fraser River","WC","Fraser Summer",49.12,-123.06,309844,42861,0,1,0,0,0,1,0,0,0,0,0,4.19565975135875e-05,0.219975213333161,0.779982830069325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.984786639164909,401.952710824283,7.22904271948858,-0.480916828039989,1.97810662346101,-0.235394354028083,1.63967510228351,0.599347031539081
"114","Stellako",1994,"Fraser River","WC","Fraser Summer",49.12,-123.06,682889,63584,0,0.998969085751857,0.00103091424814282,0,0,1,0,0,0,0,0,0.000185974587378037,0.86896845607412,0.129814655090359,0,0,0,0.00103091424814282,0,0,0,0,0,0,0,0,0,0,"WC",0.0301714721313688,443.548366594757,10.7399503019628,-0.0371171436952904,2.37397046169224,0.226318403354258,0.127453653767115,0.901734282709065
"114","Stellako",1995,"Fraser River","WC","Fraser Summer",49.12,-123.06,183959,41135,0,1,0,0,0,1,0,0,0,0,0,0.000407699541745715,0.692241205920885,0.30735109453737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.987975215182019,500.869684970991,4.47207973744986,-0.829413412594505,1.49785356607171,-0.273849993618969,1.64472617753332,1.31844212337574
"114","Stellako",1996,"Fraser River","WC","Fraser Summer",49.12,-123.06,811994,167624,0,1,0,0,0,1,0,0,0,0,0,1.97045790978751e-05,0.782640019507533,0.217340275913369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",1.0224847718161,381.811733212253,4.8441392640672,-0.78238286661988,1.57776957508501,2.54435127880949,1.69939332878236,0.452928499527359
"114","Stellako",1997,"Fraser River","WC","Fraser Summer",49.12,-123.06,125173,23241,0,1,0,0,0,1,0,0,0,0,0,0,0.54736245036869,0.45263754963131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.70354234223463,401.8196412,5.385869799062,-0.713904891970045,1.68377882013917,-0.672532041613932,-1.03483436078949,0.598379657491101
"114","Stellako",1998,"Fraser River","WC","Fraser Summer",49.12,-123.06,637997,96961,0,1,0,0,0,1,0,0,0,0,0,0.000114420600723828,0.790632244352246,0.20925333504703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.36166295932264,382.84190578639,6.57993420034859,-0.56296802110978,1.8840247453402,0.969964917041968,0.652574722698996,0.460417528060596
"114","Stellako",1999,"Fraser River","WC","Fraser Summer",49.12,-123.06,174462,66080,0,1,0,0,0,1,0,0,0,0,0,0,0.825325858926299,0.174674141073701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.410818175636988,466.3283391,2.64016343825666,-1.06097857238003,0.97084082367253,0.281929803365179,-0.5711252364063,1.06733747227286
"114","Stellako",2000,"Fraser River","WC","Fraser Summer",49.12,-123.06,717671,195386,0,1,0,0,0,1,0,0,0,0,0,0,0.902338258059752,0.0976617419402484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.394065626056824,361.2705607,3.67309326154382,-0.930410074418597,1.30103415762431,3.16289442268096,-0.544587249511348,0.303600677264784
"114","Stellako",2001,"Fraser River","WC","Fraser Summer",49.12,-123.06,287128,61590,0,1,0,0,0,1,0,0,0,0,0,0,0.708429689894402,0.291570310105598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.703138173599636,594.4661709,4.66192563727878,-0.805415757162392,1.5394285896667,0.181891667928866,1.19351117646504,1.99885894996495
"114","Stellako",2002,"Fraser River","WC","Fraser Summer",49.12,-123.06,248375,177618,0,1,0,0,0,1,0,0,0,0,0,0.000189229994967287,0.90291696024157,0.0968938097634625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",1.20800586354976,343.963256715698,1.39836615658323,-1.21794916436537,0.335304524098261,2.76701968093655,1.99328031461732,0.177782055583354
"114","Stellako",2003,"Fraser River","WC","Fraser Summer",49.12,-123.06,49132,43829,0,1,0,0,0,1,0,0,0,0,0,0.000101766669380445,0.702637792070341,0.297260441260278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",1.02591159611332,548.718202792719,1.12099294987337,-1.25301079406989,0.114214854929632,-0.213827112357181,1.70482181701669,1.66628570243865
"114","Stellako",2004,"Fraser River","WC","Fraser Summer",49.12,-123.06,247009,53755,0.00403224174017951,0.995518381921306,0.000449376338513981,0,0,1,0,0.00134408058005984,0.00268816116011967,0,0,0.000619410628762515,0.862733746543648,0.132165224748896,0,0,0,0.000449376338513981,0,0,0,0,0,0,0,0,0,0,"WC",0.103442632336756,329.00575236973,4.59508882894614,-0.813864328861829,1.52498808727393,0.00732623560291723,0.243523693136575,0.0690457334900526
"114","Stellako",2005,"Fraser River","WC","Fraser Summer",49.12,-123.06,11511,102247,0,1,0,0,0,1,0,0,0,0,0,0.00104248110502997,0.576839544783251,0.422117974111719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.119669955847217,656.477717101303,0.112580320204994,-1.38048017234975,-2.18408835470626,1.0877380983151,-0.109912595053003,2.44966326232111
"114","Stellako",2006,"Fraser River","WC","Fraser Summer",49.12,-123.06,471057,79834,0.000235640272833224,0.999764359727167,0,0,0,1,0,0.000235640272833224,0,0,0,0.000184691024653067,0.826288538329756,0.173291130372757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-1.31392066600645,407.197959817999,5.90045594608813,-0.648858130056302,1.77502962692379,0.588371788842027,-2.00174461404425,0.637478331443668
"114","Stellako",2007,"Fraser River","WC","Fraser Summer",49.12,-123.06,138261,19626,0,1,0,0,0,1,0,0,0,0,0,0.000144653951584322,0.82109199268051,0.178763353367906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.697119941760089,653.667973664757,7.04478752675023,-0.504207784710095,1.95228798545655,-0.753074994754749,-1.0246605314979,2.42923731690609
"114","Stellako",2008,"Fraser River","WC","Fraser Summer",49.12,-123.06,274935,73798,0,1,0,0,0,1,0,0,0,0,0,0.00165129939803954,0.945376179824322,0.0529725207776384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.0391985423710797,434.855511135416,3.725507466327,-0.923784605934587,1.31520307512372,0.453888451315617,0.0175634829033095,0.838539975070955
"114","Stellako",2009,"Fraser River","WC","Fraser Summer",49.12,-123.06,202646,15770,0,1,0,0,0,1,0,0,0,0,0,0,0.753441962831736,0.244184439860644,0.00237359730762018,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.0791949960650295,577.8224288,12.8500951173114,0.229617762016286,2.55335121343923,-0.838987478104955,-0.0457955514272844,1.87786421314501
"114","Stellako",2010,"Fraser River","WC","Fraser Summer",49.12,-123.06,1642195,109383,0,1,0,0,0,1,0,0,0,0,0,0.00749484683609437,0.914016910293844,0.0784882428700611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",-0.150867742178397,353.180062226337,15.0132561732628,0.503054237134622,2.7089335557138,1.24672966501299,-0.159333516975758,0.244785314248375
"114","Stellako",2011,"Fraser River","WC","Fraser Summer",49.12,-123.06,54886,25856,0,1,0,0,0,1,0,0,0,0,0,0,0.779871005356557,0.220128994643443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC",0.311873019714746,549.4208599,2.12275680693069,-1.12638186035223,0.752715624548981,-0.614269296810823,0.573701667675821,1.67139379719638
"115","Birkenhead",1950,"Fraser River","WC","Fraser Late",49.12,-123.06,242740,41370,0,0.938926423333608,0.061073576666392,0,0,1,0,0,0,0,0,0.0542391035676032,0.757678998104968,0.127008321661037,0,0,0.0154733459668781,0.0391076872373733,0.00649254346214056,0,0,0,0,0,0,0,0,0,"WC",-0.691520435402085,172.487638274482,5.86753686246072,-0.703109786215861,1.7694349312049,0.0366630275704827,-1.05408397389812,-0.79898500519651
"115","Birkenhead",1951,"Fraser River","WC","Fraser Late",49.12,-123.06,216719,13589,0,0.945750026532053,0.054249973467947,0,0,1,0,0,0,0,0,0.143785270327013,0.495558765036753,0.306405991168287,0,0,0.00634000710597594,0.0408870472824256,0.0070229190795454,0,0,0,0,0,0,0,0,0,"WC",-0.210812187342328,248.604419984729,15.9481198027817,-0.000577986832068656,2.76934094157903,-0.589527837808858,-0.249832781913198,-0.174314993385532
"115","Birkenhead",1952,"Fraser River","WC","Fraser Late",49.12,-123.06,244678,24744,0,0.935282289376241,0.0647177106237586,0,0,1,0,0,0,0,0,0.0609045357571993,0.738877218221499,0.135500535397543,0,0,0.0126983218760984,0.0490154407016569,0.00300394804600332,0,0,0,0,0,0,0,0,0,"WC",-0.753812735147295,246.882327571957,9.88837698027805,-0.422891066750138,2.29136002501671,-0.338091276730908,-1.15830239853256,-0.188447743925629
"115","Birkenhead",1953,"Fraser River","WC","Fraser Late",49.12,-123.06,156143,16287,0,0.813882146493919,0.186117853506081,0,0,1,0,0,0,0,0,0.0525479848600321,0.65456664724003,0.106767514393857,0,0,0.0245608192490217,0.155453654662713,0.00610337959434621,0,0,0,0,0,0,0,0,0,"WC",-0.881142406452585,305.844846921778,9.58697120402775,-0.443896512921989,2.26040501044247,-0.528714225815285,-1.37133190309309,0.295441837728866
"115","Birkenhead",1954,"Fraser River","WC","Fraser Late",49.12,-123.06,175704,8635,0,0.904031780722124,0.0959682192778764,0,0,1,0,0,0,0,0,0.0721156035150025,0.729761416928471,0.10215476027865,0,0,0.030198515685471,0.0587806765924509,0.00698902699995447,0,0,0,0,0,0,0,0,0,"WC",-0.0376192689586902,171.37807972883,20.3478865083961,0.306048727006147,3.01297704941381,-0.70119226843012,0.0399284435610816,-0.808090854580107
"115","Birkenhead",1955,"Fraser River","WC","Fraser Late",49.12,-123.06,280383,8185,0,0.939618307814668,0.0603816921853322,0,0,1,0,0,0,0,0,0.12518590642086,0.788778206952633,0.0256541944411751,0,0,0.0125613892425718,0.0277834248153419,0.0200368781274186,0,0,0,0,0,0,0,0,0,"WC",0.446734285369408,201.446030934935,34.2557116676848,1.27530710149845,3.53385331482465,-0.711335383847876,0.850278432317847,-0.561331243715988
"115","Birkenhead",1956,"Fraser River","WC","Fraser Late",49.12,-123.06,279109,27156,0,0.97344764948461,0.02655235051539,0,0,1,0,0,0,0,0,0.0734480077675747,0.749266415629736,0.150733226087299,0,0,0.00671422275885048,0.0137580658452433,0.0060800619112963,0,0,0,0,0,0,0,0,0,"WC",1.24248394466204,116.169625311657,10.277986448667,-0.395738565500492,2.3300043700896,-0.283724178091731,2.18161113690697,-1.26117183222999
"115","Birkenhead",1957,"Fraser River","WC","Fraser Late",49.12,-123.06,76363,7068,0,0.607912208792216,0.392087791207784,0,0,1,0,0,0,0,0,0.0469730104893731,0.49101004413132,0.0699291541715229,0,0,0.0731506095884132,0.287586920367194,0.0313502612521771,0,0,0,0,0,0,0,0,0,"WC",-0.0428993957560282,154.102136973849,10.8040464063384,-0.359076613425433,2.37992073121348,-0.736512850340397,0.0310945026255336,-0.949869883098165
"115","Birkenhead",1958,"Fraser River","WC","Fraser Late",49.12,-123.06,129262,5510,0,0.829199610094227,0.170800389905773,0,0,1,0,0,0,0,0,0.163350404604602,0.577323575374047,0.0885256301155792,0,0,0.0271696244836069,0.1380452105027,0.00558555491946589,0,0,0,0,0,0,0,0,0,"WC",-0.0408067186409012,140.647027159631,23.4595281306715,0.522903962549209,3.15527672924093,-0.77163056994232,0.0345956659009164,-1.06029236047721
"115","Birkenhead",1959,"Fraser River","WC","Fraser Late",49.12,-123.06,268022,11388,0,0.937837192469275,0.0621628075307251,0,0,1,0,0,0,0,0,0.0977718247009574,0.702901254374641,0.137164113393677,0,0,0.0335196364477543,0.0280014327182097,0.000641738364761102,0,0,0,0,0,0,0,0,0,"WC",0.320765305237223,192.561902043414,23.5354759395855,0.528196885703703,3.15850889727814,-0.639138942329931,0.639525438514752,-0.634240906669449
"115","Birkenhead",1960,"Fraser River","WC","Fraser Late",49.12,-123.06,172100,19198,0,0.92213248111563,0.0778675188843695,0,0,1,0,0,0,0,0,0.165984892504358,0.69451481696688,0.0616327716443928,0,0,0.017925624636839,0.0405578152237071,0.0193840790238234,0,0,0,0,0,0,0,0,0,"WC",-0.0814510287810423,122.844237048028,8.9644754661944,-0.487279227334225,2.19326959627615,-0.46309953919064,-0.0334044880584765,-1.20639508394255
"115","Birkenhead",1961,"Fraser River","WC","Fraser Late",49.12,-123.06,129815,10550,0,0.819312097985595,0.180687902014405,0,0,1,0,0,0,0,0,0.16863228440473,0.516920232638755,0.13375958094211,0,0,0.0238955436582829,0.146778107306552,0.0100142510495705,0,0,0,0,0,0,0,0,0,"WC",0.400503931438577,158.718416826541,12.3047393364929,-0.254490945038444,2.50998450007479,-0.658027677263443,0.77293252156049,-0.91198531250398
"115","Birkenhead",1962,"Fraser River","WC","Fraser Late",49.12,-123.06,102491,14311,0,0.934355211677123,0.0656447883228771,0,0,1,0,0,0,0,0,0.208232918012313,0.645100545413744,0.081021748251066,0,0,0.0265877003834483,0.0389790323052756,7.80556341532427e-05,0,0,0,0,0,0,0,0,0,"WC",-0.692832210890665,123.833817156109,7.16169380197051,-0.612917938305735,1.9687465175166,-0.57325377262748,-1.05627864603984,-1.19827386541604
"115","Birkenhead",1963,"Fraser River","WC","Fraser Late",49.12,-123.06,456078,20769,0,0.933460943084297,0.066539056915703,0,0,1,0,0,0,0,0,0.209448822350563,0.617528142116042,0.106483978617693,0,0,0.00860379145672451,0.0572533645560628,0.000681900902915729,0,0,0,0,0,0,0,0,0,"WC",-0.990711250236356,136.846993544885,21.9595551061678,0.418368465527827,3.08920235715413,-0.427688796254427,-1.55464657175788,-1.0914782171263
"115","Birkenhead",1964,"Fraser River","WC","Fraser Late",49.12,-123.06,365895,27978,0,0.957299225187554,0.0427007748124462,0,0,1,0,0,0,0,0,0.107232949343391,0.617384768854453,0.23268150698971,0,0,0.00237499829185969,0.0397436423017532,0.000582134218833272,0,0,0,0,0,0,0,0,0,"WC",-0.240215274138645,155.155474170948,13.0779541067982,-0.20060438241517,2.57092791994178,-0.265196087261962,-0.299025754364618,-0.941225427242718
"115","Birkenhead",1965,"Fraser River","WC","Fraser Late",49.12,-123.06,165171,9769,0,0.934819066300985,0.065180933699015,0,0,1,0,0,0,0,0,0.185274654751742,0.66012193423785,0.0894224773113924,0,0,0.0125203576899092,0.0436820022885373,0.00897857372056838,0,0,0,0,0,0,0,0,0,"WC",-0.229743844845434,172.445763196879,16.9076671102467,0.0662943855791466,2.82776719421209,-0.675631617577372,-0.281506480408237,-0.799328662726864
"115","Birkenhead",1966,"Fraser River","WC","Fraser Late",49.12,-123.06,316855,13462,0,0.86139716905209,0.13860283094791,0,0,1,0,0,0,0,0,0.178640071957204,0.48923324549084,0.193523851604046,0,0,0.0215366650360575,0.11508418677313,0.00198197913872276,0,0,0,0,0,0,0,0,0,"WC",-0.434946057098053,114.002108746736,23.5369930173823,0.528302613259406,3.1585733543942,-0.592390450382314,-0.624821005316488,-1.2789600593172
"115","Birkenhead",1967,"Fraser River","WC","Fraser Late",49.12,-123.06,492408,17580,0,0.945376598268103,0.0546234017318971,0,0,1,0,0,0,0,0,0.110187080632321,0.741982258614807,0.0932072590209745,0,0,0.0141204042176407,0.0388377118162174,0.00166528569803902,0,0,0,0,0,0,0,0,0,"WC",-0.56791350599025,174.479034848418,28.0095563139932,0.840002636881842,3.33254574887498,-0.499569674181597,-0.847282820145699,-0.782642147637234
"115","Birkenhead",1968,"Fraser River","WC","Fraser Late",49.12,-123.06,285207,31042,0,0.963517725722019,0.0364822742779806,0,0,1,0,0,0,0,0,0.0743775573530804,0.765139004302138,0.124001164066801,0,0,0.00686168291802095,0.029262956379051,0.000357634980908603,0,0,0,0,0,0,0,0,0,"WC",-0.6339962441181,116.932689989571,9.18777784936538,-0.471716930393211,2.21787410618947,-0.196132741395279,-0.957842855517391,-1.25490956508396
"115","Birkenhead",1969,"Fraser River","WC","Fraser Late",49.12,-123.06,791869,14324,0,0.965249302599294,0.0347506974007064,0,0,1,0,0,0,0,0,0.0934144410249675,0.569771010103944,0.302063851470382,0,0,0.00276560895804735,0.0316554884709466,0.000329599971712493,0,0,0,0,0,0,0,0,0,"WC",-1.20010977375598,142.580421649005,55.2826724378665,2.74070931810655,4.01245952195708,-0.572960749293189,-1.90498175493869,-1.04442551046889
"115","Birkenhead",1970,"Fraser River","WC","Fraser Late",49.12,-123.06,738909,19252,0,0.921792805338682,0.0782071946613182,0,0,1,0,0,0,0,0,0.161194409595769,0.718916673095063,0.0416817226478497,0,0,0.0302919574670223,0.0440500792384448,0.00386515795585113,0,0,0,0,0,0,0,0,0,"WC",-0.560244254637565,112.809049212978,38.3808954913775,1.56279769917568,3.64755982254753,-0.461882365340509,-0.834451743152691,-1.28875117891394
"115","Birkenhead",1971,"Fraser River","WC","Fraser Late",49.12,-123.06,369096,16143,0,0.960617291978239,0.0393827080217613,0,0,1,0,0,0,0,0,0.168834124455426,0.666214209853263,0.125568957669549,0,0,0.00528859700457334,0.0326012744651798,0.00149283655200815,0,0,0,0,0,0,0,0,0,"WC",-0.370035411349976,187.523236985228,22.8641516446757,0.481411231772261,3.12957025363034,-0.531960022748967,-0.516221944605316,-0.675591879354957
"115","Birkenhead",1972,"Fraser River","WC","Fraser Late",49.12,-123.06,519340,26202,0,0.990561096776678,0.00943890322332191,0,0,1,0,0,0,0,0,0.0824912388801171,0.818234682481611,0.0898351754149497,0,0,0.0027554203412023,0.00626949589864058,0.000413986983479031,0,0,0,0,0,0,0,0,0,"WC",-0.558794374565919,182.578683432648,19.8206243798183,0.269302993735602,2.98672303091919,-0.305227582777375,-0.832026014489695,-0.716170504156093
"115","Birkenhead",1973,"Fraser River","WC","Fraser Late",49.12,-123.06,216524,28374,0,0.967296927823244,0.0327030721767564,0,0,1,0,0,0,0,0,0.203751085330033,0.648209898209898,0.115335944283313,0,0,0.0139060796955534,0.018796992481203,0,0,0,0,0,0,0,0,0,0,"WC",-0.714892180870895,217.521562054412,7.63107069852682,-0.580206318583038,2.03222816291231,-0.256270145694336,-1.09318618241634,-0.429403671521746
