"Stock.ID","Stock","BY","Species","Region","Sub.Region","S","R","UseFlag","R2","R3","R4","R5","R6","R7","Lat","Lon","Ocean.Region2"
337,"Perryville",1967,"Chum","Chignik","Chignik",5700,70900,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1968,"Chum","Chignik","Chignik",1800,23800,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1969,"Chum","Chignik","Chignik",1000,9300,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1970,"Chum","Chignik","Chignik",13000,12500,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1971,"Chum","Chignik","Chignik",30000,20500,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1972,"Chum","Chignik","Chignik",11500,24600,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1973,"Chum","Chignik","Chignik",9300,18800,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1974,"Chum","Chignik","Chignik",12500,37400,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1975,"Chum","Chignik","Chignik",20500,39700,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1976,"Chum","Chignik","Chignik",8900,74102,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1977,"Chum","Chignik","Chignik",15400,70594,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1978,"Chum","Chignik","Chignik",5300,46181,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1979,"Chum","Chignik","Chignik",12800,30841,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1980,"Chum","Chignik","Chignik",29100,46482,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1981,"Chum","Chignik","Chignik",19300,13990,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1982,"Chum","Chignik","Chignik",23600,44721,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1983,"Chum","Chignik","Chignik",8200,26673,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1984,"Chum","Chignik","Chignik",46000,82605,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1985,"Chum","Chignik","Chignik",12900,15900,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1986,"Chum","Chignik","Chignik",7700,81537,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1987,"Chum","Chignik","Chignik",9800,431794,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1988,"Chum","Chignik","Chignik",41400,77479,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1989,"Chum","Chignik","Chignik",15900,91536,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1990,"Chum","Chignik","Chignik",55800,160025,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1991,"Chum","Chignik","Chignik",343200,227553,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1992,"Chum","Chignik","Chignik",40300,148976,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1993,"Chum","Chignik","Chignik",66800,155791,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1994,"Chum","Chignik","Chignik",126000,246348,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1995,"Chum","Chignik","Chignik",134600,121831,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1996,"Chum","Chignik","Chignik",132000,54696,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1997,"Chum","Chignik","Chignik",152800,82760,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1998,"Chum","Chignik","Chignik",214500,32137,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",1999,"Chum","Chignik","Chignik",117300,66247,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2000,"Chum","Chignik","Chignik",51900,38492,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2001,"Chum","Chignik","Chignik",67800,61316,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2002,"Chum","Chignik","Chignik",32020,29000,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2003,"Chum","Chignik","Chignik",64331,122615,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2004,"Chum","Chignik","Chignik",38492,92164,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2005,"Chum","Chignik","Chignik",61250,39192,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2006,"Chum","Chignik","Chignik",29000,85393,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
337,"Perryville",2007,"Chum","Chignik","Chignik",122280,71994,1,0,0,1,0,0,0,55.85417,-159.3314,"SEAK"
360,"Lower Skeena",1999,"Chum","SEAK","BC North",6168.242489,14067.87948,1,0,0.031436861065574,0.777260095634541,0.187417965781436,0.00388507783548342,0,54.3,-130.36,"SEAK"
360,"Lower Skeena",1999,"Chum","SEAK","BC North",149768.3492,151440.3026,1,0,0.542986757608341,0.45454946746785,0.0024637748663611,0,0,54.3,-130.36,"SEAK"
360,"Lower Skeena",2000,"Chum","SEAK","BC North",62735.54353,149159.8462,1,0,0.617847861926798,0.379896526535839,0.00225561181491752,0,0,54.3,-130.36,"SEAK"
360,"Lower Skeena",2001,"Chum","SEAK","BC North",107616.4859,127187.738,1,0,0.596462107848793,0.401740674482315,0.00179721733867144,0,0,54.3,-130.36,"SEAK"
360,"Lower Skeena",2001,"Chum","SEAK","BC North",18996.25692,22777.53381,1,0,0.027415241233265,0.971799533902217,0,0.00078522480129731,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1992,"Chum","SEAK","BC North",44713.01891,47558.14159,1,0,0.456122429614895,0.54302202139518,0.000855548952286132,0,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1992,"Chum","SEAK","BC North",3329.928243,8519.438728,1,0,0.0337936683614822,0.951749070434773,0.0139659275098668,0.000491333608309508,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1993,"Chum","SEAK","BC North",34995.99177,83992.98301,1,0,0.941529767678149,0.0566337106092977,0.00183652176612938,0,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1994,"Chum","SEAK","BC North",63497.74653,33103.249,1,0,0.440029856888066,0.544774471532991,0.0151956717450906,0,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1995,"Chum","SEAK","BC North",17135.96092,114489.5954,1,0,0.482343123556885,0.513656498606161,0.00400037781599148,0,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1996,"Chum","SEAK","BC North",27447.39521,234621.2587,1,0,0.76754914195676,0.228216979938996,0.0042338780978503,0,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1997,"Chum","SEAK","BC North",9059.752008,280806.9173,1,0,0.583905082811149,0.4135672988993,0.00252761824539285,0,0,54.3,-130.36,"SEAK"
361,"Middle Skeena",1997,"Chum","SEAK","BC North",576.1640116,9.299082574,1,0,0,0,0,1,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1967,"Chum","SEAK","BC North",10862.70476,26977.60852,1,0,0.79479042199401,0.203096073654493,0.00211350456871408,0,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1967,"Chum","SEAK","BC North",1117.289153,307.4537648,1,0,0,0,0.972572091268794,0.0274279088255289,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1968,"Chum","SEAK","BC North",21253.118,16014.30074,1,0,0.458044685502765,0.540721227581992,0.00123408708821338,0,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1969,"Chum","SEAK","BC North",21253.118,14626.76987,1,0,0.792581304213819,0.205201305939464,0.00221738953837796,0,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1970,"Chum","SEAK","BC North",17947.07743,8962.139495,1,0,0.448360869214522,0.549608554268547,0.00203057651135121,0,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1971,"Chum","SEAK","BC North",6139.789646,9376.404628,1,0,0.703298506903983,0.294760630929547,0.00194086226778822,0,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1972,"Chum","SEAK","BC North",8028.95569,6498.295648,1,0,0.569399661608009,0.425310742032893,0.00528959644373509,0,0,54.3,-130.36,"SEAK"
374,"Skeena Estuary",1972,"Chum","SEAK","BC North",1091.43189,1965.808069,1,0,0,0.993499954445451,0,0.0065000455392881,0,54.3,-130.36,"SEAK"
362,"Skidegate",2009,"Chum","SEAK","BC North",78325.86459,37818.46447,1,0,0.113770298273562,0.723383010214534,0.150758022143462,0.0120886692917599,0,54.09,-132.22,"SEAK"
362,"Skidegate",2009,"Chum","SEAK","BC North",13463,13663.8,1,0,0.0317481227769727,0.63279823848417,0.335453638738857,0,0,54.09,-132.22,"SEAK"
362,"Skidegate",2010,"Chum","SEAK","BC North",17825,24538.92857,1,0,0.0157184648302679,0.728201545516785,0.256079989518467,0,0,54.09,-132.22,"SEAK"
362,"Skidegate",2011,"Chum","SEAK","BC North",31226,28991.78571,1,0,0.0274954728581981,0.845005358933443,0.127499168487749,0,0,54.09,-132.22,"SEAK"
362,"Skidegate",2012,"Chum","SEAK","BC North",10122,18460.71429,1,0,0.0591990713811107,0.780615206086915,0.160185722531975,0,0,54.09,-132.22,"SEAK"
362,"Skidegate",2013,"Chum","SEAK","BC North",9000,15128.57143,1,0,0.0424929178458458,0.762039660079127,0.195467422068417,0,0,54.09,-132.22,"SEAK"
362,"Skidegate",2014,"Chum","SEAK","BC North",18600,15000,1,0,0.0342857142866667,0.768571428666667,0.197142857133333,0,0,54.09,-132.22,"SEAK"
362,"Skidegate",2015,"Chum","SEAK","BC North",25500,13891.07143,1,0,0.0370227535645175,0.829926725817722,0.133050520639357,0,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1970,"Chum","SEAK","BC North",4500,6183.269586,1,0,0.0687923239774459,0.893767311474295,0.0290754919221146,0.00836487259865043,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1971,"Chum","SEAK","BC North",3750,2271.195323,1,0,0.277163561991009,0.259802850826846,0.431699634272274,0.0313339530375565,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1972,"Chum","SEAK","BC North",3000,4652.210745,1,0,0.0144473098821322,0.691719359115147,0.289980601684888,0.00385272943820605,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1973,"Chum","SEAK","BC North",3000,5141.618919,1,0,0.071291441504049,0.861155512836248,0.0660825296959353,0.00147051582937432,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1974,"Chum","SEAK","BC North",6000,1778.350133,1,0,0.283603881227365,0.627079231646449,0.0805955327021082,0.00872135462651325,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1975,"Chum","SEAK","BC North",750,905.8054478,1,0,0.140233809377626,0.51933364371183,0.32458238169585,0.0158501653250931,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1976,"Chum","SEAK","BC North",4500,1328.194754,1,0,0.040342944849487,0.726526157247569,0.204911162749556,0.0282197352211497,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1977,"Chum","SEAK","BC North",6000,1714.578504,1,0,0.0641067280638204,0.520982515187301,0.414396399839619,0.000514356699295234,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1978,"Chum","SEAK","BC North",1500,2486.663688,1,0,0.0409177213995655,0.93779829827957,0.00672300409608105,0.0145609764781348,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1979,"Chum","SEAK","BC North",600,1043.744839,1,0,0.25449550874378,0.052570151889393,0.657615233487157,0.0353191058126037,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1980,"Chum","SEAK","BC North",900,3025.336797,1,0,0.0020658929512237,0.744638729887501,0.230987758484597,0.0223076188102174,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1981,"Chum","SEAK","BC North",900,3833.190211,1,0,0.0669432743419891,0.598350238247543,0.333753037699177,0.000953449644766402,0,54.09,-132.22,"SEAK"
368,"North Haida Gwaii-Stanley Creek",1982,"Chum","SEAK","BC North",3000,4557.21672,1,0,0.0573276483985164,0.921380592143531,0.0152025731881366,0.00608918629175924,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1954,"Chum","SEAK","BC North",193823.3514,59993.39745,1,0,0.372280993731253,0.514863687053949,0.108410559368979,0.00444475978747891,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1955,"Chum","SEAK","BC North",79300.58906,30370.2584,1,0,0.115849777228106,0.702877594548224,0.166441613779618,0.0148310146712482,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1956,"Chum","SEAK","BC North",30208.85231,27839.93498,1,0,0.087338944819619,0.595930115207475,0.306697183852403,0.0100337561600153,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1957,"Chum","SEAK","BC North",224835.0877,35433.78991,1,0,0.0533327421876109,0.790885372724162,0.149442046629779,0.00633983838789431,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1958,"Chum","SEAK","BC North",35508.43799,26567.26345,1,0,0.120152357807104,0.654179204896619,0.160290441054063,0.0653779963927749,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1959,"Chum","SEAK","BC North",28685.85601,51710.12121,1,0,0.0382838822589563,0.270291279984412,0.636739110826772,0.0546857267944896,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1960,"Chum","SEAK","BC North",21965.12842,165087.1763,1,0,0.00964366736824488,0.654601336227471,0.324709397794697,0.0110455984096931,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1961,"Chum","SEAK","BC North",39385.74752,223620.9044,1,0,0.0550460040979961,0.786772084980442,0.154578412258671,0.00360349888022365,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1962,"Chum","SEAK","BC North",21965.12842,149677.2247,1,0,0.133891679981156,0.757981601592323,0.10205627723668,0.00607044074755617,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1963,"Chum","SEAK","BC North",15905.78265,81447.42044,1,0,0.158666420006757,0.615561224151152,0.211474138983793,0.0142982168582969,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1964,"Chum","SEAK","BC North",141637.2074,85056.33743,1,0,0.0671413209709376,0.664631722786373,0.259544116958576,0.00868283931820834,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1965,"Chum","SEAK","BC North",242487.4436,94110.93061,1,0,0.0684219814347025,0.769894015183621,0.148760293828318,0.0129237095108564,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1966,"Chum","SEAK","BC North",141637.2074,77813.04429,1,0,0.106063651734811,0.590510784011378,0.296301262601584,0.00712430165993702,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1967,"Chum","SEAK","BC North",47717.34796,92717.71447,1,0,0.0564502010313628,0.816161934777683,0.113341940211439,0.0140459239471587,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1968,"Chum","SEAK","BC North",56806.36661,68605.22196,1,0,0.125640556152207,0.502746818458074,0.359844202011237,0.0117684234440745,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1969,"Chum","SEAK","BC North",68167.63994,101372.1775,1,0,0.0387557102144718,0.799293078813464,0.150978580587361,0.0109726299112002,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1970,"Chum","SEAK","BC North",36944.81198,81467.92567,1,0,0.113288581734427,0.616595852992215,0.258822186235738,0.0112933789983412,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1971,"Chum","SEAK","BC North",73889.62396,93369.95603,1,0,0.0612813147642649,0.741197848564522,0.186793629359707,0.0107272072686656,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1972,"Chum","SEAK","BC North",11435.29895,85163.87851,1,0,0.092562237287894,0.672151121361605,0.222944646277125,0.0123419951320862,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1973,"Chum","SEAK","BC North",65093.24015,89383.00299,1,0,0.0729483357560663,0.697189250700963,0.222917679910902,0.00694473365220731,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1974,"Chum","SEAK","BC North",54537.57959,84590.25193,1,0,0.0839137783378866,0.773093963050454,0.139106963409182,0.00388529514927997,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1975,"Chum","SEAK","BC North",87963.83804,52913.61505,1,0,0.140777464022466,0.729885775400258,0.117743123884332,0.0115936366286884,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1976,"Chum","SEAK","BC North",80047.09262,37785.06712,1,0,0.116426034629735,0.541172767142619,0.307769495898146,0.034631702355965,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1977,"Chum","SEAK","BC North",84445.28452,65927.89027,1,0,0.0353292911916503,0.578934908483914,0.376256068538078,0.00947973169838247,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1978,"Chum","SEAK","BC North",87963.83804,98553.62976,1,0,0.0441137788997453,0.826101121980634,0.120212949628046,0.00957214951491199,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1979,"Chum","SEAK","BC North",49259.7493,67715.21865,1,0,0.136951729653759,0.574236424325568,0.264091525901024,0.0247203201787195,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1980,"Chum","SEAK","BC North",19071.53398,97412.91548,1,0,0.0454682721605778,0.602528166627459,0.325748547753044,0.0262550134589196,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1981,"Chum","SEAK","BC North",38455.71605,160268.9016,1,0,0.0417150343532397,0.649834723145067,0.30250891617766,0.0059413264563111,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1982,"Chum","SEAK","BC North",104737.1128,189607.5998,1,0,0.0625668663730429,0.839237427549568,0.095199702063841,0.00299600405574039,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1983,"Chum","SEAK","BC North",53150.17666,88516.5361,1,0,0.204768969602732,0.669298827092264,0.121655677170133,0.00427652617893167,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1984,"Chum","SEAK","BC North",78162.0245,49439.20537,1,0,0.136496326437619,0.714888734871266,0.145145212939736,0.00346972581408219,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1985,"Chum","SEAK","BC North",95357.66989,30883.56686,1,0,0.130355828173922,0.762605424650746,0.105292597443196,0.001746149734079,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1986,"Chum","SEAK","BC North",125059.2392,14576.81345,1,0,0.18404020907601,0.732176593094837,0.0701301862376513,0.0136530112416305,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1987,"Chum","SEAK","BC North",78162.0245,9458.793568,1,0,0.128525901877469,0.354719436139406,0.398853997909768,0.117900664179079,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1988,"Chum","SEAK","BC North",42989.11347,34603.87337,1,0,0.0110444473517041,0.357831136058165,0.610922243991555,0.0202021726477032,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1989,"Chum","SEAK","BC North",28529.13894,84650.78953,1,0,0.0166617187368365,0.819658192147284,0.156549048550853,0.00713104060637342,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1990,"Chum","SEAK","BC North",6987.338876,62957.98436,1,0,0.125533879989038,0.690850020408754,0.181757257261722,0.00185884242149203,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1991,"Chum","SEAK","BC North",1881.708945,45794.98891,1,0,0.108184390474176,0.820120678133821,0.0484433407628922,0.0232515908038026,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1992,"Chum","SEAK","BC North",9090.421969,32328.5387,1,0,0.132329787983891,0.225226306006835,0.6243716976295,0.0180722083859609,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1993,"Chum","SEAK","BC North",75844.42063,78741.53989,1,0,0.0105329313861352,0.841353534774007,0.140653987659778,0.00745954620293875,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1994,"Chum","SEAK","BC North",48482.2505,55231.29337,1,0,0.136629721984727,0.658148482536613,0.201599639816655,0.00362215567648946,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1995,"Chum","SEAK","BC North",29998.3925,44544.92181,1,0,0.0929520275433614,0.820408041704002,0.0851359090532434,0.00150402167267829,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1996,"Chum","SEAK","BC North",9544.943068,18005.14398,1,0,0.231195555926901,0.691301539928036,0.0705365720713331,0.00696633199597441,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1997,"Chum","SEAK","BC North",48212.63824,8554.480007,1,0,0.165736620091443,0.487270901748453,0.277949440533423,0.0690430375799229,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1998,"Chum","SEAK","BC North",49687.74312,19533.13725,1,0,0.0243074869962325,0.399521874551923,0.573192048809261,0.00297858938148812,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",1999,"Chum","SEAK","BC North",51240.48509,38776.74827,1,0,0.0229239339077774,0.947662981540665,0.0284426400151061,0.000970444619491556,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",2000,"Chum","SEAK","BC North",17625.75929,8837.388523,1,0,0.473641039556681,0.409609940603943,0.0807191999020365,0.0360298199712861,0,54.09,-132.22,"SEAK"
370,"North Haida Gwaii",2001,"Chum","SEAK","BC North",5980.16833,9120.92452,1,0,0.0452067769989615,0.256693622983737,0.661768105499025,0.0363314945402048,0,54.09,-132.22,"SEAK"
358,"Douglas-Gardner",1954,"Chum","SEAK","BC North",123740.6059,325813.4576,1,0,0.118646699939137,0.860377677966117,0.0204447417858899,0.00053088040983363,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1955,"Chum","SEAK","BC North",71313.88786,144192.6412,1,0,0.564947526323555,0.307878127001116,0.126353841211142,0.000820505622307721,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1956,"Chum","SEAK","BC North",49970.539,147161.4642,1,0,0.0876639202397933,0.825104071640516,0.0846830294041067,0.0025489785185217,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1957,"Chum","SEAK","BC North",93125.14184,158163.7459,1,0,0.223094541035399,0.525115488681657,0.249815373713907,0.00197459677515137,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1958,"Chum","SEAK","BC North",189723.407,320645.5294,1,0,0.0752713381195827,0.821243979271273,0.102594954751301,0.000889727666042426,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1959,"Chum","SEAK","BC North",37174.6956,326098.321,1,0,0.234661520535704,0.672316724378351,0.0921508932884079,0.000870861624276808,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1960,"Chum","SEAK","BC North",110887.5901,294726.7291,1,0,0.216170291695474,0.679516289586508,0.101494853152089,0.00281856571148708,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1961,"Chum","SEAK","BC North",58179.46509,345535.0724,1,0,0.168430336451137,0.576955997882662,0.253233630271565,0.00138003548232576,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1962,"Chum","SEAK","BC North",240920.7239,692353.5706,1,0,0.0836758142227742,0.842280729331159,0.072547137305108,0.00149631924639633,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1963,"Chum","SEAK","BC North",181838.3248,613458.67,1,0,0.276243804982005,0.54567516911938,0.177882292380023,0.000198733430892745,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1964,"Chum","SEAK","BC North",183242.5138,837619.1839,1,0,0.116135753072262,0.868245807854879,0.0153311753680335,0.000287263699811257,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1965,"Chum","SEAK","BC North",152694.1773,322383.41,1,0,0.655555825592886,0.265473188741319,0.0786177315079582,0.000353254318514715,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1966,"Chum","SEAK","BC North",574083.7379,206531.239,1,0,0.120420563738544,0.817859545209042,0.0580818233991227,0.0036380676344076,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1967,"Chum","SEAK","BC North",415676.3429,208644.3315,1,0,0.235261543637959,0.383169283082105,0.379328747304117,0.00224042616226073,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1968,"Chum","SEAK","BC North",721248.6054,600442.7395,1,0,0.0386917821828371,0.878460085868021,0.0820033237990381,0.000844808076824118,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1969,"Chum","SEAK","BC North",77807.07914,534947.1078,1,0,0.286533788976586,0.613427856353016,0.0998814041443071,0.000156950480628433,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1970,"Chum","SEAK","BC North",77488.1012,460383.7545,1,0,0.207132097338157,0.773475882716014,0.0192096446617775,0.000182375120123836,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1971,"Chum","SEAK","BC North",71556.34028,171385.0119,1,0,0.603791484172368,0.343904427444276,0.0516034300896764,0.000700658015358226,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1972,"Chum","SEAK","BC North",344397.7717,89150.40903,1,0,0.19212342541509,0.661149012116877,0.141880078932039,0.00484748356852267,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1973,"Chum","SEAK","BC North",346966.139,147126.4874,1,0,0.116419272849438,0.572961155191693,0.30939596618141,0.00122360571696759,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1974,"Chum","SEAK","BC North",352372.9674,347115.2654,1,0,0.0705724813392203,0.873983199645244,0.054629154405377,0.000815164543610418,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1975,"Chum","SEAK","BC North",75670.68509,244480.8802,1,0,0.360599360931129,0.516921475808725,0.121910165881348,0.000568997635668689,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1976,"Chum","SEAK","BC North",75022.76851,250221.157,1,0,0.146770408626957,0.793838356362488,0.0585594733302268,0.000831761990054262,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1977,"Chum","SEAK","BC North",83804.91295,177351.0849,1,0,0.325473259171475,0.550628422008599,0.12361041835386,0.000287900646160637,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1978,"Chum","SEAK","BC North",262421.4049,179993.4912,1,0,0.157662616191313,0.811714697159005,0.0298803387174925,0.000742348422207836,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1979,"Chum","SEAK","BC North",108286.9726,92685.87962,1,0,0.458078268923699,0.386723020668895,0.151850715424003,0.00334799487766894,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1980,"Chum","SEAK","BC North",118494.4134,137324.912,1,0,0.0758503042769108,0.68304980730663,0.238020771933937,0.00307911642717819,0,53.96,-128.68,"SEAK"
358,"Douglas-Gardner",1981,"Chum","SEAK","BC North",80863.60932,289800.3581,1,0,0.0940580216971098,0.751686161908852,0.153688846218165,0.00056697018346438,0,53.96,-128.68,"SEAK"
