"Stock.ID","Stock","BY","Region","Ocean.Region","Sub.Region","Lat","Lon","R","S","ocean_0","ocean_1","ocean_2","ocean_3","ocean_4","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R2.5","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","Ocean.Region2"
113,"Quesnel",1994,"Fraser River","WC","Fraser Summer",49.12,-123.06,2477091,356251,0,0.999810261310545,0.000189738689454687,0,0,0,0,0,0,0,0.000100117436137792,0.913761747146148,0.0859483967282591,0,0,0,0.000189738689454687,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",1995,"Fraser River","WC","Fraser Summer",49.12,-123.06,167306,116867,0,1,0,0,0,0,0,0,0,0,0,0.711737773899322,0.288262226100678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",1996,"Fraser River","WC","Fraser Summer",49.12,-123.06,90690,21719,0,0.964990627412063,0.0350093725879369,0,0,0,0,0,0,0,0,0.748770536994156,0.216220090417907,0,0,0,0.0350093725879369,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",1997,"Fraser River","WC","Fraser Summer",49.12,-123.06,4692773,904914,0.000338605766782242,0.996700032155828,0.00296136207739006,0,0,0,0.000338605766782242,0,0,0,1.68343962088087e-05,0.92882438592278,0.0678588118368393,0,0,0,0.00296136207739006,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",1998,"Fraser River","WC","Fraser Summer",49.12,-123.06,4739875,534532,0,1,0,0,0,0,0,0,0,0,1.18146575595348e-05,0.942599541127139,0.057388644215301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",1999,"Fraser River","WC","Fraser Summer",49.12,-123.06,810586,106908,0,1,0,0,0,0,0,0,0,0,0,0.717969469001438,0.282030530998562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2000,"Fraser River","WC","Fraser Summer",49.12,-123.06,53810,37163,0,1,0,0,0,0,0,0,0,0,0,0.708845939416465,0.291154060583535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2001,"Fraser River","WC","Fraser Summer",49.12,-123.06,3701006,1740454,0.00133125966291327,0.997543100443501,0.00112563989358569,0,0,0,0.00133125966291327,0,0,0,1.13482658498797e-05,0.966346717622182,0.0311850345554695,0,0,0,0.00112563989358569,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2002,"Fraser River","WC","Fraser Summer",49.12,-123.06,640265,1312599.235,0,0.999317470110033,0.000682529889967435,0,0,0,0,0,0,0,5.93504252145596e-05,0.942708097428409,0.0565500222564095,0,0,0,0.000682529889967435,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2003,"Fraser River","WC","Fraser Summer",49.12,-123.06,143876,148333,0,0.994106035753009,0.00589396424699046,0,0,0,0,0,0,0,0,0.572882204120215,0.421223831632795,0,0,0,0.00589396424699046,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2004,"Fraser River","WC","Fraser Summer",49.12,-123.06,12695,6629,0.0129184718393068,0.987081528160693,0,0,0,0,0,0.0129184718393068,0,0,0,0.515557306025994,0.471524222134699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2005,"Fraser River","WC","Fraser Summer",49.12,-123.06,209485,777707.359,0,0.986309282287515,0.0136907177124854,0,0,0,0,0,0,0,0,0.945432847220565,0.0384323459913598,0.00244408907559014,0,5.25097262333819e-05,0.0126834856910996,0.000954722295152398,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2006,"Fraser River","WC","Fraser Summer",49.12,-123.06,648942,90069,0.000360586924563366,0.999639413075437,0,0,0,0,0.000360586924563366,0,0,0,8.4753336970022e-05,0.925663618628475,0.0738910411099913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2007,"Fraser River","WC","Fraser Summer",49.12,-123.06,76632,33601,0,0.998943000313185,0.00105699968681491,0,0,0,0,0,0,0,0.000274036955840902,0.953987890176428,0.0446810731809166,0,0,0,0.00105699968681491,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2008,"Fraser River","WC","Fraser Summer",49.12,-123.06,10465,2473,0,0.971715241280459,0.0282847587195413,0,0,0,0,0,0,0,0,0.36741519350215,0.604300047778309,0,0,0,0.0282847587195413,0,0,0,0,0,0,0,0,0,0,"WC"
113,"Quesnel",2009,"Fraser River","WC","Fraser Summer",49.12,-123.06,308514,82781,0.000427857406795154,0.999572142593205,0,0,0,0,0,0.000427857406795154,0,0,6.15855358265751e-05,0.929935108293303,0.0695754487640755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1950,"Fraser River","WC","Fraser Summer",49.12,-123.06,939117,77410,0,1,0,0,0,0,0,0,0,0,0.00493016312131502,0.96235932264031,0.032710514238375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1951,"Fraser River","WC","Fraser Summer",49.12,-123.06,455367,51413,0,1,0,0,0,0,0,0,0,0,5.7096803237828e-05,0.77750254190576,0.222440361291003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1952,"Fraser River","WC","Fraser Summer",49.12,-123.06,110701,19920,0,1,0,0,0,0,0,0,0,0,0.000207766867507972,0.848989620689967,0.150802612442525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1953,"Fraser River","WC","Fraser Summer",49.12,-123.06,174245,20388,0,1,0,0,0,0,0,0,0,0,0.000172171367901518,0.896393009842463,0.103434818789635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1954,"Fraser River","WC","Fraser Summer",49.12,-123.06,1211299,72273,0,1,0,0,0,0,0,0,0,0,0.00273342915333043,0.941307637503209,0.0559589333434602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1955,"Fraser River","WC","Fraser Summer",49.12,-123.06,629796,29937,0,1,0,0,0,0,0,0,0,0,4.44588406404614e-05,0.956940025023976,0.0430155161353835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1956,"Fraser River","WC","Fraser Summer",49.12,-123.06,246735,21686,0,1,0,0,0,0,0,0,0,0,0.00037286967799461,0.893266054674043,0.106361075647962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1957,"Fraser River","WC","Fraser Summer",49.12,-123.06,151843,18044,0,1,0,0,0,0,0,0,0,0,5.26859980374466e-05,0.947261315964516,0.0526859980374466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1958,"Fraser River","WC","Fraser Summer",49.12,-123.06,340460,61581,0,1,0,0,0,0,0,0,0,0,0.00339540621512072,0.948977853492334,0.0476267402925454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1959,"Fraser River","WC","Fraser Summer",49.12,-123.06,541420,41872,0,1,0,0,0,0,0,0,0,0,3.13989139669757e-05,0.951050940120424,0.048917660965609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1960,"Fraser River","WC","Fraser Summer",49.12,-123.06,164514,22718,0,1,0,0,0,0,0,0,0,0,0.000115491690676781,0.871293628505781,0.128590879803543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1961,"Fraser River","WC","Fraser Summer",49.12,-123.06,147402,18136,0,1,0,0,0,0,0,0,0,0,0.00195384051776774,0.929743151381935,0.0683030081002971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1962,"Fraser River","WC","Fraser Summer",49.12,-123.06,589505,44532,0,1,0,0,0,0,0,0,0,0,0.000169633845344823,0.970354789187539,0.0294755769671165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1963,"Fraser River","WC","Fraser Summer",49.12,-123.06,727926,41535,0,1,0,0,0,0,0,0,0,0,0.00134216939633974,0.980164192514074,0.018493638089586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1964,"Fraser River","WC","Fraser Summer",49.12,-123.06,177837,16161,0,1,0,0,0,0,0,0,0,0,0.00109088659840191,0.959721542761068,0.0391875706405304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1965,"Fraser River","WC","Fraser Summer",49.12,-123.06,243651,20479,0,1,0,0,0,0,0,0,0,0,0.000734657358270641,0.948487796068967,0.0507775465727619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1966,"Fraser River","WC","Fraser Summer",49.12,-123.06,359906,51509,0,1,0,0,0,0,0,0,0,0,0.00231449322878752,0.934455107722572,0.0632303990486405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1967,"Fraser River","WC","Fraser Summer",49.12,-123.06,550524,32467,0,1,0,0,0,0,0,0,0,0,0.000523137955838438,0.966144981871817,0.0333318801723449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1968,"Fraser River","WC","Fraser Summer",49.12,-123.06,129822,13680,0,1,0,0,0,0,0,0,0,0,0.00065474264762521,0.969789403953105,0.0295558533992698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1969,"Fraser River","WC","Fraser Summer",49.12,-123.06,253245,25629,0,1,0,0,0,0,0,0,0,0,0.000517285632490276,0.930833777567178,0.0686489368003317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1970,"Fraser River","WC","Fraser Summer",49.12,-123.06,234108,26727,0,1,0,0,0,0,0,0,0,0,0.00499769337228971,0.977360876176807,0.017641430450903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1971,"Fraser River","WC","Fraser Summer",49.12,-123.06,509267,20147,0,0.999976436721798,2.35632782018077e-05,0,0,0,0,0,0,0,0.000973948832341385,0.999002487889457,0,0,0,2.35632782018077e-05,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1972,"Fraser River","WC","Fraser Summer",49.12,-123.06,756214,19938,0,1,0,0,0,0,0,0,0,0,0.000269764907817099,0.940508903564335,0.0592213315278479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1973,"Fraser River","WC","Fraser Summer",49.12,-123.06,85901,15424,0,1,0,0,0,0,0,0,0,0,0.000128054388191057,0.882562484720783,0.117309460891026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1974,"Fraser River","WC","Fraser Summer",49.12,-123.06,303122,23718,0,0.999957112977613,4.28870223870257e-05,0,0,0,0,0,0,0,0.00601408013934983,0.929500333199174,0.0644426996390892,0,0,4.28870223870257e-05,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1975,"Fraser River","WC","Fraser Summer",49.12,-123.06,1904124,68451,0,0.998467011602186,0.00153298839781443,0,0,0,0,0,0,0,0.00202297749516313,0.962494039253746,0.0339499948532764,0,0,0,0.00153298839781443,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1976,"Fraser River","WC","Fraser Summer",49.12,-123.06,244357,63865,0,1,0,0,0,0,0,0,0,0,0.000613855956653585,0.886821331085256,0.11256481295809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1977,"Fraser River","WC","Fraser Summer",49.12,-123.06,265700,10894,0,1,0,0,0,0,0,0,0,0,0.000278509597290177,0.787120812946933,0.212600677455777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1978,"Fraser River","WC","Fraser Summer",49.12,-123.06,437405,32528,0,1,0,0,0,0,0,0,0,0,0.00196614121923618,0.888204295789943,0.109829562990821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1979,"Fraser River","WC","Fraser Summer",49.12,-123.06,623924,152583,0,1,0,0,0,0,0,0,0,0,4.96855386232939e-05,0.767300183996769,0.232650130464608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1980,"Fraser River","WC","Fraser Summer",49.12,-123.06,755406,28477,0,1,0,0,0,0,0,0,0,0,0.000274024829032335,0.709478081985052,0.290247893185916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1981,"Fraser River","WC","Fraser Summer",49.12,-123.06,285898,12030,0,1,0,0,0,0,0,0,0,0,9.79370264919657e-05,0.818949415525817,0.180952647447691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1982,"Fraser River","WC","Fraser Summer",49.12,-123.06,357773,34888,0,1,0,0,0,0,0,0,0,0,0.0053106299245611,0.864707510069234,0.129981860006205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1983,"Fraser River","WC","Fraser Summer",49.12,-123.06,1257480,61357,0,1,0,0,0,0,0,0,0,0,0.000897827400833413,0.872971339504406,0.126130833094761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1984,"Fraser River","WC","Fraser Summer",49.12,-123.06,1011189,32672,0,1,0,0,0,0,0,0,0,0,0.000168118917432844,0.736349980072964,0.263481901009604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1985,"Fraser River","WC","Fraser Summer",49.12,-123.06,128742,21969,0,1,0,0,0,0,0,0,0,0,0.000675770144941045,0.758563638905718,0.240760590949341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1986,"Fraser River","WC","Fraser Summer",49.12,-123.06,561845,44564,0,1,0,0,0,0,0,0,0,0,4.09365572355365e-05,0.792741770417108,0.207217293025657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1987,"Fraser River","WC","Fraser Summer",49.12,-123.06,435676,98179,0,1,0,0,0,0,0,0,0,0,3.21339711161505e-05,0.811316207456918,0.188651658571966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1988,"Fraser River","WC","Fraser Summer",49.12,-123.06,991499,200537,0,1,0,0,0,0,0,0,0,0,0.000159354674084391,0.571081766093561,0.428758879232354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1989,"Fraser River","WC","Fraser Summer",49.12,-123.06,222287,15903,0,1,0,0,0,0,0,0,0,0,0.000125963281703383,0.572287178287529,0.427586858430767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1990,"Fraser River","WC","Fraser Summer",49.12,-123.06,951836,56537,0,1,0,0,0,0,0,0,0,0,0.00120293832130745,0.904595959808202,0.0942011018704903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1991,"Fraser River","WC","Fraser Summer",49.12,-123.06,336569,54349,0,1,0,0,0,0,0,0,0,0,0.000769530170633659,0.888492404232119,0.110738065597248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1992,"Fraser River","WC","Fraser Summer",49.12,-123.06,868461,55138,0,1,0,0,0,0,0,0,0,0,0.000316652100670036,0.845625767881344,0.154057580017986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1993,"Fraser River","WC","Fraser Summer",49.12,-123.06,309844,42861,0,1,0,0,0,0,0,0,0,0,4.19565975135875e-05,0.219975213333161,0.779982830069325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1994,"Fraser River","WC","Fraser Summer",49.12,-123.06,682889,63584,0,0.998969085751857,0.00103091424814282,0,0,0,0,0,0,0,0.000185974587378037,0.86896845607412,0.129814655090359,0,0,0,0.00103091424814282,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1995,"Fraser River","WC","Fraser Summer",49.12,-123.06,183959,41135,0,1,0,0,0,0,0,0,0,0,0.000407699541745715,0.692241205920885,0.30735109453737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1996,"Fraser River","WC","Fraser Summer",49.12,-123.06,811994,167624,0,1,0,0,0,0,0,0,0,0,1.97045790978751e-05,0.782640019507533,0.217340275913369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1997,"Fraser River","WC","Fraser Summer",49.12,-123.06,125173,23241,0,1,0,0,0,0,0,0,0,0,0,0.54736245036869,0.45263754963131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1998,"Fraser River","WC","Fraser Summer",49.12,-123.06,637997,96961,0,1,0,0,0,0,0,0,0,0,0.000114420600723828,0.790632244352246,0.20925333504703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",1999,"Fraser River","WC","Fraser Summer",49.12,-123.06,174462,66080,0,1,0,0,0,0,0,0,0,0,0,0.825325858926299,0.174674141073701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2000,"Fraser River","WC","Fraser Summer",49.12,-123.06,717671,195386,0,1,0,0,0,0,0,0,0,0,0,0.902338258059752,0.0976617419402484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2001,"Fraser River","WC","Fraser Summer",49.12,-123.06,287128,61590,0,1,0,0,0,0,0,0,0,0,0,0.708429689894402,0.291570310105598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2002,"Fraser River","WC","Fraser Summer",49.12,-123.06,248375,177618,0,1,0,0,0,0,0,0,0,0,0.000189229994967287,0.90291696024157,0.0968938097634625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2003,"Fraser River","WC","Fraser Summer",49.12,-123.06,49132,43829,0,1,0,0,0,0,0,0,0,0,0.000101766669380445,0.702637792070341,0.297260441260278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2004,"Fraser River","WC","Fraser Summer",49.12,-123.06,247008,53755,0.00403225806451613,0.995522412229563,0.000445329705920456,0,0,0,0.00134408602150538,0.00268817204301075,0,0,0.000619413136416634,0.862737239279699,0.132165759813447,0,0,0,0.000445329705920456,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2005,"Fraser River","WC","Fraser Summer",49.12,-123.06,11537,102247,0,1,0,0,0,0,0,0,0,0,0.00104013175002167,0.575539568345324,0.423420299904655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2006,"Fraser River","WC","Fraser Summer",49.12,-123.06,473005,79834,0.000232555681229585,0.99976744431877,0,0,0,0,0.000232555681229585,0,0,0,0.000183930402427036,0.827422543102081,0.172160970814262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2007,"Fraser River","WC","Fraser Summer",49.12,-123.06,137950,19626,0,1,0,0,0,0,0,0,0,0,0.000144980065241029,0.820964117433853,0.178890902500906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2008,"Fraser River","WC","Fraser Summer",49.12,-123.06,274425,73798,0,1,0,0,0,0,0,0,0,0,0.00165436822446935,0.945682791290881,0.0526628404846497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
114,"Stellako",2009,"Fraser River","WC","Fraser Summer",49.12,-123.06,199533,15770,0,1,0,0,0,0,0,0,0,0,0,0.759368124570873,0.238221246610836,0.00241062881829071,0,0,0,0,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1950,"Fraser River","WC","Fraser Late",49.12,-123.06,242740,41370,0,0.938926423333608,0.061073576666392,0,0,0,0,0,0,0,0.0542391035676032,0.757678998104968,0.127008321661037,0,0,0.0154733459668781,0.0391076872373733,0.00649254346214056,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1951,"Fraser River","WC","Fraser Late",49.12,-123.06,216719,13590,0,0.945750026532053,0.054249973467947,0,0,0,0,0,0,0,0.143785270327013,0.495558765036753,0.306405991168287,0,0,0.00634000710597594,0.0408870472824256,0.0070229190795454,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1952,"Fraser River","WC","Fraser Late",49.12,-123.06,244678,24744,0,0.935282289376241,0.0647177106237586,0,0,0,0,0,0,0,0.0609045357571993,0.738877218221499,0.135500535397543,0,0,0.0126983218760984,0.0490154407016569,0.00300394804600332,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1953,"Fraser River","WC","Fraser Late",49.12,-123.06,156143,16287,0,0.813882146493919,0.186117853506081,0,0,0,0,0,0,0,0.0525479848600321,0.65456664724003,0.106767514393857,0,0,0.0245608192490217,0.155453654662713,0.00610337959434621,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1954,"Fraser River","WC","Fraser Late",49.12,-123.06,175704,8635,0,0.904031780722124,0.0959682192778764,0,0,0,0,0,0,0,0.0721156035150025,0.729761416928471,0.10215476027865,0,0,0.030198515685471,0.0587806765924509,0.00698902699995447,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1955,"Fraser River","WC","Fraser Late",49.12,-123.06,280383,8185,0,0.939618307814668,0.0603816921853322,0,0,0,0,0,0,0,0.12518590642086,0.788778206952633,0.0256541944411751,0,0,0.0125613892425718,0.0277834248153419,0.0200368781274186,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1956,"Fraser River","WC","Fraser Late",49.12,-123.06,279109,27156,0,0.97344764948461,0.02655235051539,0,0,0,0,0,0,0,0.0734480077675747,0.749266415629736,0.150733226087299,0,0,0.00671422275885048,0.0137580658452433,0.0060800619112963,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1957,"Fraser River","WC","Fraser Late",49.12,-123.06,76363,7068,0,0.607912208792216,0.392087791207784,0,0,0,0,0,0,0,0.0469730104893731,0.49101004413132,0.0699291541715229,0,0,0.0731506095884132,0.287586920367194,0.0313502612521771,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1958,"Fraser River","WC","Fraser Late",49.12,-123.06,129262,5510,0,0.829199610094227,0.170800389905773,0,0,0,0,0,0,0,0.163350404604602,0.577323575374047,0.0885256301155792,0,0,0.0271696244836069,0.1380452105027,0.00558555491946589,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1959,"Fraser River","WC","Fraser Late",49.12,-123.06,268022,11388,0,0.937837192469275,0.0621628075307251,0,0,0,0,0,0,0,0.0977718247009574,0.702901254374641,0.137164113393677,0,0,0.0335196364477543,0.0280014327182097,0.000641738364761102,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1960,"Fraser River","WC","Fraser Late",49.12,-123.06,172100,19198,0,0.92213248111563,0.0778675188843695,0,0,0,0,0,0,0,0.165984892504358,0.69451481696688,0.0616327716443928,0,0,0.017925624636839,0.0405578152237071,0.0193840790238234,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1961,"Fraser River","WC","Fraser Late",49.12,-123.06,129815,10550,0,0.819312097985595,0.180687902014405,0,0,0,0,0,0,0,0.16863228440473,0.516920232638755,0.13375958094211,0,0,0.0238955436582829,0.146778107306552,0.0100142510495705,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1962,"Fraser River","WC","Fraser Late",49.12,-123.06,102491,14311,0,0.934355211677123,0.0656447883228771,0,0,0,0,0,0,0,0.208232918012313,0.645100545413744,0.081021748251066,0,0,0.0265877003834483,0.0389790323052756,7.80556341532427e-05,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1963,"Fraser River","WC","Fraser Late",49.12,-123.06,456078,20769,0,0.933460943084297,0.066539056915703,0,0,0,0,0,0,0,0.209448822350563,0.617528142116042,0.106483978617693,0,0,0.00860379145672451,0.0572533645560628,0.000681900902915729,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1964,"Fraser River","WC","Fraser Late",49.12,-123.06,365895,27978,0,0.957299225187554,0.0427007748124462,0,0,0,0,0,0,0,0.107232949343391,0.617384768854453,0.23268150698971,0,0,0.00237499829185969,0.0397436423017532,0.000582134218833272,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1965,"Fraser River","WC","Fraser Late",49.12,-123.06,165171,9769,0,0.934819066300985,0.065180933699015,0,0,0,0,0,0,0,0.185274654751742,0.66012193423785,0.0894224773113924,0,0,0.0125203576899092,0.0436820022885373,0.00897857372056838,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1966,"Fraser River","WC","Fraser Late",49.12,-123.06,316855,13462,0,0.86139716905209,0.13860283094791,0,0,0,0,0,0,0,0.178640071957204,0.48923324549084,0.193523851604046,0,0,0.0215366650360575,0.11508418677313,0.00198197913872276,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1967,"Fraser River","WC","Fraser Late",49.12,-123.06,492408,17580,0,0.945376598268103,0.0546234017318971,0,0,0,0,0,0,0,0.110187080632321,0.741982258614807,0.0932072590209745,0,0,0.0141204042176407,0.0388377118162174,0.00166528569803902,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1968,"Fraser River","WC","Fraser Late",49.12,-123.06,285207,31042,0,0.963517725722019,0.0364822742779806,0,0,0,0,0,0,0,0.0743775573530804,0.765139004302138,0.124001164066801,0,0,0.00686168291802095,0.029262956379051,0.000357634980908603,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1969,"Fraser River","WC","Fraser Late",49.12,-123.06,791869,14324,0,0.965249302599294,0.0347506974007064,0,0,0,0,0,0,0,0.0934144410249675,0.569771010103944,0.302063851470382,0,0,0.00276560895804735,0.0316554884709466,0.000329599971712493,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1970,"Fraser River","WC","Fraser Late",49.12,-123.06,738909,19252,0,0.921792805338682,0.0782071946613182,0,0,0,0,0,0,0,0.161194409595769,0.718916673095063,0.0416817226478497,0,0,0.0302919574670223,0.0440500792384448,0.00386515795585113,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1971,"Fraser River","WC","Fraser Late",49.12,-123.06,369096,16143,0,0.960617291978239,0.0393827080217613,0,0,0,0,0,0,0,0.168834124455426,0.666214209853263,0.125568957669549,0,0,0.00528859700457334,0.0326012744651798,0.00149283655200815,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1972,"Fraser River","WC","Fraser Late",49.12,-123.06,519340,26202,0,0.990561096776678,0.00943890322332191,0,0,0,0,0,0,0,0.0824912388801171,0.818234682481611,0.0898351754149497,0,0,0.0027554203412023,0.00626949589864058,0.000413986983479031,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1973,"Fraser River","WC","Fraser Late",49.12,-123.06,216524,28374,0,0.967296927823244,0.0327030721767564,0,0,0,0,0,0,0,0.203751085330033,0.648209898209898,0.115335944283313,0,0,0.0139060796955534,0.018796992481203,0,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1974,"Fraser River","WC","Fraser Late",49.12,-123.06,727181,85495,0,0.944559882615195,0.0554401173848052,0,0,0,0,0,0,0,0.0752151115059387,0.583944024940146,0.285400746169111,0,0,0.00465358693365201,0.0449117894994506,0.00587474095170253,0,0,0,0,0,0,0,0,0,"WC"
115,"Birkenhead",1975,"Fraser River","WC","Fraser Late",49.12,-123.06,120593,23315,0,0.903261383330707,0.0967386166692926,0,0,0,0,0,0,0,0.0774091365170449,0.671481760964567,0.154370485849096,0,0,0.0085411259359996,0.0841839907789009,0.00401349995439205,0,0,0,0,0,0,0,0,0,"WC"
