"Stock","Species","BY","R","S","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R2.5","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","R4.4","Logrs","Stock.ID","Lat","Lon","detailFlag","ocean_0","ocean_1","ocean_2","ocean_3","ocean_4","Ocean.Region2"
"Harrison","Sockeye",1974,40338,8709,0,0.152040259804651,0.847959740195349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53293697900435,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1975,128650,3381,0,0.178616401088224,0.821150408083949,0,0,0.000233190827827439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.638924015002,31,49.12,-123.06,1,0.999766809172173,0.000233190827827439,0,0,0,"WC"
"Harrison","Sockeye",1976,44728,2933,0,0.970532999463423,0.0264711142908245,0,0,0.0029958862457521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72457391372903,31,49.12,-123.06,1,0.997004113754248,0.0029958862457521,0,0,0,"WC"
"Harrison","Sockeye",1977,24058,1374,0,0.668218472025937,0.331781527974063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86274138777172,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1978,41193,10488,0,0.170320200033986,0.829679799966014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36803659254633,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1979,10895,20234,0,0.0431390546122074,0.956860945387793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619060389387115,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1980,14393,2262,0,0.932119780448829,0.0678802195511707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8504925995866,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1981,17869,1788,0,0.697632771839499,0.302367228160501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3019696911452,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1982,28956,4686,0,0.147637795275591,0.852362204724409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82119809634529,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1983,17919,2132,0,0.438361515709582,0.557787822981193,0,0,0.00385066130922484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12880109611468,31,49.12,-123.06,1,0.996149338690775,0.00385066130922484,0,0,0,"WC"
"Harrison","Sockeye",1984,5265,689,0.0131054131054131,0.675783475783476,0.298005698005698,0,0,0.0131054131054131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03359515355442,31,49.12,-123.06,1,0.986894586894587,0.0131054131054131,0,0,0,"WC"
"Harrison","Sockeye",1985,14476,1825,0.00476651008565902,0.255180989223542,0.740052500690799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07091211866704,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1986,9610,4145,0,0.59105098855359,0.408636836628512,0,0,0,0,0,0,0,0.000312174817898023,0,0,0,0,0,0,0,0,0,0,0,0,0.840901434394943,31,49.12,-123.06,1,0.999687825182102,0,0.000312174817898023,0,0,"WC"
"Harrison","Sockeye",1987,46184,2686,0,0.0714533171661181,0.903949419712455,0,0,0.00394075870431318,0.0206565044171142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84458031965759,31,49.12,-123.06,1,0.975402736878573,0.0245972631214273,0,0,0,"WC"
"Harrison","Sockeye",1988,4013,947,0.0461001744330925,0.499626214801894,0.445053575878395,0,0,0,0.00922003488661849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44399527708084,31,49.12,-123.06,1,0.990779965113382,0.00922003488661849,0,0,0,"WC"
"Harrison","Sockeye",1989,13564,1997,0,0.0360513122972574,0.953553524034208,0,0,0,0.0103951636685344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91577316982971,31,49.12,-123.06,1,0.989604836331466,0.0103951636685344,0,0,0,"WC"
"Harrison","Sockeye",1990,129502,1888,0,0.476687618724035,0.495405476363299,0,0,0.000185325323161032,0.0277215795895044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22817825731247,31,49.12,-123.06,1,0.972093095087335,0.0279069049126654,0,0,0,"WC"
"Harrison","Sockeye",1991,38111,7958,0,0.116134449371573,0.883865550628428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56632524236884,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1992,3736,172,0,0.13838329764454,0.86161670235546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07827632253528,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1993,19096,2271,0,0.766914537075827,0.233085462924173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12925862591311,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1994,20682,6087,0,0.0138284498597815,0.986171550140219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223108407251,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1995,49813,6758,0,0.0308553991929818,0.969144600807018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99754900584911,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1996,7560,8255,0,0.404497354497355,0.595502645502646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879478871806497,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1997,82240,1084,0,0.125936284046693,0.874063715953307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3289838986894,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",1998,64475,3012,0,0.281659557968205,0.714230321830167,0,0,0,0.00411012020162854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06367324182976,31,49.12,-123.06,1,0.995889879798372,0.00411012020162854,0,0,0,"WC"
"Harrison","Sockeye",1999,91504,5592,0,0.182210613743661,0.815876901556216,0,0,0.0019124847001224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79504568224145,31,49.12,-123.06,1,0.998087515299878,0.0019124847001224,0,0,0,"WC"
"Harrison","Sockeye",2000,12173,1745,0,0.653084695637887,0.318163147950382,0,0,0.0287521564117309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94246582877307,31,49.12,-123.06,1,0.971247843588269,0.0287521564117309,0,0,0,"WC"
"Harrison","Sockeye",2001,386967,8335,0,0.139443415071569,0.860556584928431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83787590187339,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2002,276837,24384,0,0.318158338661378,0.681137275725427,0,0,0.000704385613194768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4295017058264,31,49.12,-123.06,1,0.999295614386805,0.000704385613194768,0,0,0,"WC"
"Harrison","Sockeye",2003,105777,6043,0,0.190381651965928,0.786068805127769,0,0,0.00719438063095002,0.00762925777815593,0.00872590449719693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86243252710752,31,49.12,-123.06,1,0.976450457093697,0.0235495429063029,0,0,0,"WC"
"Harrison","Sockeye",2004,142678,986,0,0.752505642075162,0.244256297396936,0,0,0,0.00323806052790199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97468926739039,31,49.12,-123.06,1,0.996761939472098,0.00323806052790199,0,0,0,"WC"
"Harrison","Sockeye",2005,20169,211547,0,0.28608260201299,0.551390748177897,0.160890475482176,0,0.00163617432693738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35030042386584,31,49.12,-123.06,1,0.998363825673063,0.00163617432693738,0,0,0,"WC"
"Harrison","Sockeye",2006,1410090,90944,0,0.275944088675191,0.724055911324809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74116487864778,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2007,1615702,57444,0.000129355537097806,0.174017238327365,0.825853406135537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33671425593721,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2008,176902,4409,0,0.323727261421578,0.663825168737493,0.0124475698409289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69194800054853,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2009,165941,100603,0.000174760908997776,0.159888153018241,0.839937086072761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50045022519798,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2010,1244097,399661,0.000131018722816629,0.19175514449436,0.806825352042485,0.00087131469652286,0,0,0,0.000417170043814912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135548556759,31,49.12,-123.06,1,0.999582829956185,0.000417170043814912,0,0,0,"WC"
"Harrison","Sockeye",2011,223934,387080,0.000192020863290077,0.232519403038395,0.763595523681085,0.00369305241723008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54728002443058,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2012,105695,32895,0.000331141492028951,0.133677089739344,0.865991768768627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16723691752969,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2013,76030,78023,0.000578718926739445,0.119689596212022,0.878337498355912,0.00139418650532684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258756557779749,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2014,39396,238373,0,0.0331759569499442,0.966290994009544,0.000533049040511727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80017238543635,31,49.12,-123.06,1,1,0,0,0,0,"WC"
"Harrison","Sockeye",2015,5222,58297,0,0.413826120260437,0.582152432018384,0,0,0,0.00402144772117962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41267016377952,31,49.12,-123.06,1,0.99597855227882,0.00402144772117962,0,0,0,"WC"
"Late Shuswap","Sockeye",1950,9944058,583072,0,0.000263272800701685,0,0,0,0.0597699651389805,0.935601542147079,0.00127161366114317,0,0,6.16448536402342e-05,0.00303196139845524,0,0,0,0,0,0,0,0,0,0,0,2.83641978796898,21,49.12,-123.06,1,0.000263272800701685,0.996643120947203,0.00309360625209547,0,0,"WC"
"Late Shuswap","Sockeye",1951,529582,82094,0,0,0,0,0,0.0137655736033324,0.981489174481006,0.00425052210989044,0,0,0,0.000494729805771344,0,0,0,0,0,0,0,0,0,0,0,1.86422308394979,21,49.12,-123.06,1,0,0.999505270194229,0.000494729805771344,0,0,"WC"
"Late Shuswap","Sockeye",1952,17932,4211,0,0,0,0,0,0.0825897836270355,0.798572384563908,0.118837831809056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4488866771134,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1953,31027,1623,0,0,0,0,0,0.0469268701453573,0.953073129854643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95058150462231,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1954,15869336,1067640,0,0,0,0,0,0.0450378012035286,0.951252213703207,0.000759956182161623,0,0,0.000222819656726658,0.00272720925437586,0,0,0,0,0,0,0,0,0,0,0,2.69893808865087,21,49.12,-123.06,1,0,0.997049971088897,0.00295002891110252,0,0,"WC"
"Late Shuswap","Sockeye",1955,865520,44634,0,0,0,0,0,0.0128431463166651,0.985843192531657,0.000703623255384047,0,0,0,0.000610037896293558,0,0,0,0,0,0,0,0,0,0,0,2.96483458194206,21,49.12,-123.06,1,0,0.999389962103706,0.000610037896293558,0,0,"WC"
"Late Shuswap","Sockeye",1956,7974,2103,0,0,0,0,0,0.0696012039127163,0.872962126912466,0.0574366691748182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3328213522386,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1957,3163,1651,0,0,0,0,0,0.00505848877647803,0.697439140056908,0,0,0,0,0.297502371166614,0,0,0,0,0,0,0,0,0,0,0,0.650139779385521,21,49.12,-123.06,1,0,0.702497628833386,0.297502371166614,0,0,"WC"
"Late Shuswap","Sockeye",1958,2213808,1128898,0,0.0003934397201564,0,0,0,0.055820107254107,0.938101226483959,0.00185065732891019,0,0,0.000291804890035631,0.00354276432283197,0,0,0,0,0,0,0,0,0,0,0,0.673472174011076,21,49.12,-123.06,1,0.0003934397201564,0.995771991066976,0.0038345692128676,0,0,"WC"
"Late Shuswap","Sockeye",1959,382302,89270,0,0,0,0,0,0.0200862145633557,0.979594665997039,0.000277267709821032,0,0,0,4.18517297843066e-05,0,0,0,0,0,0,0,0,0,0,0,1.454545386991,21,49.12,-123.06,1,0,0.999958148270216,4.18517297843066e-05,0,0,"WC"
"Late Shuswap","Sockeye",1960,2549,1322,0,0,0,0,0,0.0788544527265594,0.915260886622205,0,0,0,0,0.00588466065123578,0,0,0,0,0,0,0,0,0,0,0,0.656555383964484,21,49.12,-123.06,1,0,0.994115339348764,0.00588466065123578,0,0,"WC"
"Late Shuswap","Sockeye",1961,8147,854,0,0,0,0,0,0.0250398919847797,0.858721001595679,0,0,0,0,0.116239106419541,0,0,0,0,0,0,0,0,0,0,0,2.25547384652207,21,49.12,-123.06,1,0,0.883760893580459,0.116239106419541,0,0,"WC"
"Late Shuswap","Sockeye",1962,2925312,652104,0,0.000104946070709723,0,0,0,0.0308483334427234,0.936737688150871,0.00372302168110615,0,0,0,0.02858601065459,0,0,0,0,0,0,0,0,0,0,0,1.50095236223527,21,49.12,-123.06,1,0.000104946070709723,0.9713090432747,0.02858601065459,0,0,"WC"
"Late Shuswap","Sockeye",1963,3131346,80246,0,0,0,0,0,0.025205774130358,0.973200981303248,0.00116978449522985,0,0,0,0.000423460071164285,0,0,0,0,0,0,0,0,0,0,0,3.66412130651474,21,49.12,-123.06,1,0,0.999576539928836,0.000423460071164285,0,0,"WC"
"Late Shuswap","Sockeye",1964,19626,345,0,0,0,0,0,0.11953531030266,0.871446040966065,0.00901864873127484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04106607973508,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1965,24808,1332,0,0,0,0,0,0.0199935504675911,0.980006449532409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92448460967995,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1966,4051932,661765,0,0.00119794705340563,0,0,0,0.0237412671288659,0.966177862807174,0.00546356651592376,0,0,0.000364764265540488,0.00305459222908973,0,0,0,0,0,0,0,0,0,0,0,1.81203857537093,21,49.12,-123.06,1,0.00119794705340563,0.995382696451964,0.00341935649463022,0,0,"WC"
"Late Shuswap","Sockeye",1967,3184223,402434,0,0,0,0,0,0.0207130593554534,0.97615713472329,0.00253625452739962,0,0,0,0.000593551393856523,0,0,0,0,0,0,0,0,0,0,0,2.06843247394225,21,49.12,-123.06,1,0,0.999406448606143,0.000593551393856523,0,0,"WC"
"Late Shuswap","Sockeye",1968,21961,2713,0,0,0,0,0,0.0101088292882838,0.942989845635445,0.00336960976276126,0,0,0,0.0435317153135103,0,0,0,0,0,0,0,0,0,0,0,2.09121311926836,21,49.12,-123.06,1,0,0.95646828468649,0.0435317153135103,0,0,"WC"
"Late Shuswap","Sockeye",1969,29860,3166,0,0,0,0,0,0.0544206296048225,0.936604152712659,0,0,0,0.00897521768251842,0,0,0,0,0,0,0,0,0,0,0,0,2.24405083065222,21,49.12,-123.06,1,0,0.991024782317482,0.00897521768251842,0,0,"WC"
"Late Shuswap","Sockeye",1970,5580907,787577,0,1.32594934837653e-05,0,0,0,0.0311130430949665,0.962918034649207,0.000477879312448675,0,0,0.000392050969492952,0.00508573248040148,0,0,0,0,0,0,0,0,0,0,0,1.95814544327162,21,49.12,-123.06,1,1.32594934837653e-05,0.994508957056622,0.00547778344989444,0,0,"WC"
"Late Shuswap","Sockeye",1971,702125,159119,0,0,0,0,0,0.0305743279330604,0.968931458073705,0.000182303720847427,0,0,0,0.000311910272387395,0,0,0,0,0,0,0,0,0,0,0,1.48445910089174,21,49.12,-123.06,1,0,0.999688089727613,0.000311910272387395,0,0,"WC"
"Late Shuswap","Sockeye",1972,44505,2155,0,0,0,0,0,0.0920795416245366,0.861521177395798,0.0463992809796652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02781081885518,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1973,67868,2467,0,0,0,0,0,0.0562415276713621,0.943758472328638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31456180463347,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1974,7050422,619143,0,0,0,0,0,0.0205959302861588,0.977026056028987,0.00138289594580296,0,0,7.65911600752409e-06,0.000987458623044124,0,0,0,0,0,0,0,0,0,0,0,2.43250648839622,21,49.12,-123.06,1,0,0.999004882260948,0.000995117739051648,0,0,"WC"
"Late Shuswap","Sockeye",1975,1026264,85540,0,0,0,0,0,0.00309959230763234,0.995849995712604,0.00105041197976349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48469619977495,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1976,14170,3072,0,0,0,0,0,0.0407904022582922,0.920889202540579,0,0,0,0,0.0383203952011291,0,0,0,0,0,0,0,0,0,0,0,1.52879823841716,21,49.12,-123.06,1,0,0.961679604798871,0.0383203952011291,0,0,"WC"
"Late Shuswap","Sockeye",1977,93645,6027,0,0,0,0,0,0.00662074857173368,0.993379251428266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74326166268091,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1978,9657379,1014791,0,0,0,0,0,0.0123589433530568,0.969090267659579,0.0119863784987624,0,0,1.41860436460037e-05,0.00652216300095502,2.80614440004892e-05,0,0,0,0,0,0,0,0,0,0,2.25303960639631,21,49.12,-123.06,1,0,0.993435589511398,0.00656441048860151,0,0,"WC"
"Late Shuswap","Sockeye",1979,1499666,162068,0,0,0,0,0,0.00489642360365575,0.983909750571127,0.0104563282757627,0,0,0,0.000737497549454345,0,0,0,0,0,0,0,0,0,0,0,2.22498169538261,21,49.12,-123.06,1,0,0.999262502450546,0.000737497549454345,0,0,"WC"
"Late Shuswap","Sockeye",1980,23307,1817,0,0,0,0,0,0.0649161196207148,0.916033809585103,0.019050070794182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55156695522236,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1981,9470,5950,0,0,0,0,0,0.000422386483632524,0.999577613516367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464737687640448,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1982,9464899,1568612,0,0,0,0,0,0.0084392870964603,0.972712334278475,0.0111444401044322,0,0,3.16960593029043e-06,0.00769516927755912,5.5996371435131e-06,0,0,0,0,0,0,0,0,0,0,1.79739896181054,21,49.12,-123.06,1,0,0.992296061479367,0.00770393852063292,0,0,"WC"
"Late Shuswap","Sockeye",1983,1980917,100257,0,0,0,0,0,0.00862630791698996,0.983165877217471,0.00820781486553955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9835782586041,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1984,33174,2403,0,0,0,0,0,0.00310484114065232,0.984867667450413,0.0120274914089347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62504847982952,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1985,14934,813,0,0,0,0,0,0.00408463907861256,0.289205839025044,0,0,0,0,0.625619391991429,0.081090129904915,0,0,0,0,0,0,0,0,0,0,2.91066466204784,21,49.12,-123.06,1,0,0.293290478103656,0.706709521896344,0,0,"WC"
"Late Shuswap","Sockeye",1986,10945795,1068368,0,0,0,0,0,0.0061757962761042,0.970241631603735,0.01776024491597,0,0,6.85194634103781e-06,0.00474264317941273,0.00107283207843743,0,0,0,0,0,0,0,0,0,0,2.32682311376774,21,49.12,-123.06,1,0,0.994177672795809,0.0058223272041912,0,0,"WC"
"Late Shuswap","Sockeye",1987,3903932,310451,0,0,0,0,0,0.00218190275855215,0.98367748208729,0.0141406151541574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53171345041217,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1988,8220,3556,0,0,0,0,0,0.000121654501216545,0.804257907542579,0.195620437956204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83793389141643,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1989,13135,382,0,0,0,0,0,0.0210886943281309,0.978911305671869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53761509351307,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1990,7770370,1744387,0,0.000283898964914155,0,0,0,0.00253205445815322,0.978413383146491,0.016158689998031,0,0,3.86082001243184e-07,0.00259112500434342,2.04623460658888e-05,0,0,0,0,0,0,0,0,0,0,1.49391457775389,21,49.12,-123.06,1,0.000283898964914155,0.997104127602675,0.00261197343241055,0,0,"WC"
"Late Shuswap","Sockeye",1991,866189,615852,0,0,0,0,0,0.000888951487492914,0.976523599353028,0.0223415443973544,0,0,0,0.000245904762124663,0,0,0,0,0,0,0,0,0,0,0,0.341096454627933,21,49.12,-123.06,1,0,0.999754095237875,0.000245904762124663,0,0,"WC"
"Late Shuswap","Sockeye",1992,19909,6640,0,0,0,0,0,0,0.575920437992868,0.424079562007132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09805992730932,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1993,15366,753,0,0,0,0,0,0.00149681114148119,0.998503188858519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01584732762769,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1994,2610200,664678,0,0,0,0,0,0.000242893264883917,0.992155007279136,0.00673090184660179,0,0,1.18764845605701e-05,0.000859321124818022,0,0,0,0,0,0,0,0,0,0,0,1.36787941287166,21,49.12,-123.06,1,0,0.999128802390621,0.000871197609378592,0,0,"WC"
"Late Shuswap","Sockeye",1995,771591,210742,0,0,0,0,0,0.000615611120399279,0.973190459712464,0.0261939291671365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29781998039527,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",1996,61532,5493,0,0,0,0,0,0,0.515829162062017,0.477182604173438,0,0,0,0.00698823376454528,0,0,0,0,0,0,0,0,0,0,0,2.41608281033302,21,49.12,-123.06,1,0,0.993011766235455,0.00698823376454528,0,0,"WC"
"Late Shuswap","Sockeye",1997,34711,597,0,0,0.00812422574976232,0,0,0,0.971075451585953,0.0208003226642851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0628948051894,21,49.12,-123.06,1,0.00812422574976232,0.991875774250238,0,0,0,"WC"
"Late Shuswap","Sockeye",1998,7248023,680552,0,0.00894850913138659,0,0,0,0.0028824411843064,0.985349660176299,0.00281552638560888,0,0,0,3.86312239903212e-06,0,0,0,0,0,0,0,0,0,0,0,2.3655797874337,21,49.12,-123.06,1,0.00894850913138659,0.991047627746214,3.86312239903212e-06,0,0,"WC"
"Late Shuswap","Sockeye",1999,698913,138275,0,0,0,0,0,0.000158818050315275,0.969376732154073,0.0304644497956112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62028181508753,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",2000,1388,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13575271324255,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",2001,8890,2138,0,0,0.124184476940382,0,0,0.00989876265466817,0.726096737907762,0.139820022497188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42505623692296,21,49.12,-123.06,1,0.124184476940382,0.875815523059618,0,0,0,"WC"
"Late Shuswap","Sockeye",2002,7509787,2844548,0,0.00339503637053887,0,0,0,0.00562386123601109,0.98367516948217,0.007170376470065,0,0,0,0.000135556441214644,0,0,0,0,0,0,0,0,0,0,0,0.970802923453468,21,49.12,-123.06,1,0.00339503637053887,0.996469407188247,0.000135556441214644,0,0,"WC"
"Late Shuswap","Sockeye",2003,138420,189695,0,0.0432307470018783,0,0,0,8.66926744690074e-05,0.868559456725907,0.088123103597746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315124977773457,21,49.12,-123.06,1,0.0432307470018783,0.956769252998122,0,0,0,"WC"
"Late Shuswap","Sockeye",2005,37407,11793,0,0,0.0224824230758949,0,0,0,0.970754136926244,0,0,0,0.00676343999786136,0,0,0,0,0,0,0,0,0,0,0,0,1.15435171757473,21,49.12,-123.06,1,0.0224824230758949,0.970754136926244,0.00676343999786136,0,0,"WC"
"Late Shuswap","Sockeye",2006,17674350,1170692,0,0.00145482012068336,0,0,0,0.00382859907153587,0.980406408156453,0.0141219337627692,0,0,0,0.000188238888558844,0,0,0,0,0,0,0,0,0,0,0,2.7145194090386,21,49.12,-123.06,1,0.00145482012068336,0.998356940990758,0.000188238888558844,0,0,"WC"
"Late Shuswap","Sockeye",2007,126793,32296,0,0,0,0,0,0.000488985985030719,0.998738100683792,0.000772913331177589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36761245188131,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",2008,8855,83,0,0,0,0,0,0,0.000112930547713156,0.999887069452287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66989694242034,21,49.12,-123.06,1,0,1,0,0,0,"WC"
"Late Shuswap","Sockeye",2009,387244,20208,0,0,0.00241449835245995,0,0,0,0.99738407825557,0,0,0,0,0,0.000201423391969921,0,0,0,0,0,0,0,0,0,0,2.9529764197018,21,49.12,-123.06,1,0.00241449835245995,0.99738407825557,0.000201423391969921,0,0,"WC"
"Late Shuswap","Sockeye",2010,8254275,3073220,0,0.0016798568014756,0,0,0,0.00771939388983284,0.988355851967617,0.00200865612061629,0,0,4.11907769004546e-06,0.000232122142768444,0,0,0,0,0,0,0,0,0,0,0,0.98800537609024,21,49.12,-123.06,1,0.0016798568014756,0.998083901978066,0.00023624122045849,0,0,"WC"
