Stock.ID,Species,Stock,Ocean.Region,Region,Sub.Region,Jurisdiction,Lat,Lon,UseFlag,BroodYear,TotalEscapement,DetailFlag,R0.1,R0.2,R0.3,R0.4,R0.5,R1.1,R1.2,R1.3,R1.4,R1.5,R2.1,R2.2,R2.3,R2.4,R3.1,R3.2,R3.3,R3.4,R4.1,R4.2,R4.3,TotalRecruits
106,Sockeye,Nadina,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2015,9411,1,0,0,0,0,0,0,1946,2288,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,4234
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,0,1948,20340,1,0,0,0,0,0,0,26803,95917,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,122720
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,0,1949,4449,1,0,0,0,0,0,0,6085,13251,0,0,0,1442,0,0,0,0,0,0,NA,NA,NA,20778
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1950,13313,1,0,0,0,0,0,62,91231,55044,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,146337
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1951,17922,1,0,0,0,0,0,0,41761,78541,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,120302
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1952,21904,1,0,0,0,0,0,0,39952,31890,0,0,0,0,336,0,0,0,0,0,NA,NA,NA,72178
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1953,9303,1,0,0,0,0,0,0,12688,12372,0,0,0,747,0,0,0,0,0,0,NA,NA,NA,25807
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1954,8332,1,0,0,0,0,0,42,37926,13126,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51094
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1955,11221,1,0,0,0,0,0,5,78394,85616,0,0,0,976,1946,0,0,0,0,0,NA,NA,NA,166937
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1956,11107,1,0,0,0,0,0,15,28169,38686,0,0,0,1900,1553,0,0,0,0,0,NA,NA,NA,70323
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1957,5130,1,0,0,0,0,0,0,3474,24544,0,0,0,1189,0,0,0,0,0,0,NA,NA,NA,29207
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1958,6658,1,0,0,0,0,0,12,12978,3157,0,0,0,0,388,0,0,0,0,0,NA,NA,NA,16535
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1959,6096,1,0,0,0,0,0,10,21800,39932,0,0,0,234,517,0,0,0,0,0,NA,NA,NA,62493
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1960,12532,1,0,0,0,0,0,0,5842,27406,0,0,0,29,37,0,0,0,0,0,NA,NA,NA,33314
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1961,6542,1,0,0,0,0,0,74,26282,74479,0,0,0,1531,669,0,0,0,0,0,NA,NA,NA,103035
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1962,8479,1,0,0,0,0,0,46,24085,32679,0,0,0,465,0,0,0,0,0,0,NA,NA,NA,57275
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1963,5798,1,0,0,0,0,0,68,88616,54052,0,0,0,199,0,0,0,0,0,0,NA,NA,NA,142935
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1964,6320,1,0,0,0,0,0,68,48016,142584,0,0,0,1250,176,0,0,0,0,0,NA,NA,NA,192094
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1965,3387,1,0,0,0,0,0,0,14943,24041,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,38984
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1966,10735,1,0,0,0,0,0,65,24568,51336,0,0,0,1732,0,0,0,0,0,0,NA,NA,NA,77701
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1967,5241,1,0,0,0,0,0,29,24122,42747,0,0,0,882,0,0,0,0,0,0,NA,NA,NA,67780
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1968,8194,1,0,0,0,0,0,45,38212,67282,0,0,0,0,49,0,0,0,0,0,NA,NA,NA,105588
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1969,11739,1,0,0,0,0,0,0,9262,51821,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,61083
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1970,3123,1,0,0,0,0,0,81,21806,32749,0,0,0,645,117,0,0,0,0,0,NA,NA,NA,55398
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1971,6696,1,0,0,0,0,0,462,91337,123848,0,0,0,1827,4236,0,0,0,0,0,NA,NA,NA,221710
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1972,6575,1,0,0,0,0,0,31,78300,44584,0,0,0,0,264,0,0,0,0,0,NA,NA,NA,123179
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1973,4713,1,0,0,0,0,0,11,11903,17262,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,29176
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1974,8859,1,0,0,0,0,0,178,53388,78361,0,0,0,3311,707,0,0,0,0,0,NA,NA,NA,135945
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1975,21376,1,0,0,0,0,0,81,64180,20578,0,0,0,391,0,0,0,0,0,0,NA,NA,NA,85230
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1976,19475,1,0,0,0,0,0,41,13812,91485,0,0,0,0,250,0,0,0,0,0,NA,NA,NA,105588
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1977,7798,1,0,0,0,0,0,57,15331,18676,0,0,0,522,0,0,0,0,0,0,NA,NA,NA,34586
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1978,14116,1,0,0,0,0,0,0,10736,24013,0,0,0,105,124,0,0,0,0,0,NA,NA,NA,34978
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1979,20384,1,0,0,0,0,0,22,3770,34444,0,0,0,0,583,0,0,0,0,0,NA,NA,NA,38819
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1980,9191,1,0,0,0,0,0,8,10736,6169,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,16913
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1981,13301,1,0,0,0,0,0,0,2416,31641,382,0,0,215,5616,0,0,0,0,0,NA,NA,NA,40270
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1982,5090,1,0,0,0,0,0,37,4318,13910,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18265
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1983,10093,1,0,0,0,0,0,22,11730,50301,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,62053
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1984,8759,1,0,0,0,0,0,107,18612,56977,0,0,0,0,298,0,0,0,0,0,NA,NA,NA,75994
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1985,2113,1,0,0,0,0,0,26,6180,17002,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23208
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1986,12305,1,0,0,0,0,0,0,6413,33585,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,40001
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1987,5533,1,0,0,0,0,0,3,7374,14591,387,0,0,0,130,0,0,0,0,0,NA,NA,NA,22485
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1988,19026,1,0,0,0,0,0,0,2587,58490,1189,0,0,223,0,0,0,0,0,0,NA,NA,NA,62489
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1989,9051,1,0,0,0,0,0,7,4944,11658,82,0,0,0,0,0,0,0,0,0,NA,NA,NA,16691
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1990,6037,1,0,0,0,0,0,18,1561,7538,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9117
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1991,10867,1,0,0,0,0,0,1,1710,32177,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,33888
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1992,4411,1,0,0,0,0,0,0,29707,70846,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,100553
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1993,11430,1,0,174,0,0,0,11,16103,86635,0,0,0,0,344,0,0,0,0,0,NA,NA,NA,103267
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1994,4363,1,0,0,0,0,0,81,4617,30016,0,0,0,0,375,0,0,0,0,0,NA,NA,NA,35089
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1995,3185,1,0,0,0,0,0,0,8821,44150,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,52971
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1996,21678,1,0,0,0,0,0,18,21331,129612,1003,0,0,0,0,0,0,0,0,0,NA,NA,NA,151964
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1997,17239,1,0,0,0,0,0,11,12324,83927,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,96262
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1998,49869,1,0,0,1003,0,0,19,33437,98506,0,0,0,356,0,0,0,0,0,0,NA,NA,NA,133321
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1999,19391,1,0,0,0,0,0,0,24538,118076,211,0,0,0,0,0,0,0,0,0,NA,NA,NA,142825
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2000,18581,1,0,0,0,0,0,15,41913,69360,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,111288
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2001,74627,1,0,0,0,0,0,0,7379,47231,0,0,0,210,0,0,0,0,0,0,NA,NA,NA,54820
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2002,39138,1,0,0,0,0,0,15,24980,44165,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,69160
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2003,39970,1,0,0,0,0,0,0,373,13413,91,0,0,0,91,0,0,0,0,0,NA,NA,NA,13968
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2004,33786,1,0,0,130,0,0,9,9201,30713,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40053
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2005,33806,1,0,65,0,0,0,0,1726,6610,148,0,0,0,0,0,0,0,0,0,NA,NA,NA,8549
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2006,21301,1,0,0,254,0,0,8,12711,54327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,67300
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2007,19935,1,0,0,0,0,0,0,11429,69777,229,0,0,0,229,0,0,0,0,0,NA,NA,NA,81664
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2008,6348,1,0,0,0,0,0,9,14412,65539,244,0,0,0,0,0,0,0,0,0,NA,NA,NA,80204
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2009,18838,1,0,0,1604,0,0,0,9166,48293,0,0,0,244,0,0,0,0,0,0,NA,NA,NA,59307
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2010,8783,1,0,458,488,0,0,38,18781,28122,0,0,0,265,0,0,0,0,0,0,NA,NA,NA,48152
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2011,30439,1,0,0,0,0,0,13,26531,70107,549,0,0,219,961,0,0,0,0,0,NA,NA,NA,98380
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2012,41415,1,0,0,0,0,0,0,8544,46966,706,0,0,0,0,0,0,2,0,0,NA,NA,NA,56218
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2013,30166,1,0,0,0,0,0,0,824,25443,67,0,0,9,0,0,0,0,0,0,NA,NA,NA,26343
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2014,14427,1,0,0,0,0,0,0,1664,4303,42,NA,0,0,0,0,0,0,0,0,NA,NA,NA,6009
107,Sockeye,Pitt,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2015,18985,1,0,0,66,0,0,0,925,5376,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,6367
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,0,1948,5524,1,0,0,0,0,0,0,62653,684,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63337
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,0,1949,2109,1,0,0,0,0,0,0,36748,2878,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,39626
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1950,1917,1,0,0,0,0,0,17,39549,5990,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45556
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1951,3364,1,0,0,0,0,0,8,34636,13009,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,47653
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1952,5116,1,0,0,0,0,0,5,46167,5010,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51182
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1953,3600,1,0,0,0,0,0,0,30285,1839,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,32124
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1954,5352,1,0,0,0,0,0,231,38964,11293,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,50488
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1955,2905,1,0,0,0,0,0,7,52497,7860,0,0,0,158,0,0,0,0,0,0,NA,NA,NA,60522
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1956,5179,1,0,0,0,0,0,0,17335,8029,0,0,0,1776,0,0,0,0,0,0,NA,NA,NA,27140
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1957,3314,1,0,0,0,0,0,72,18932,2011,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21015
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1958,6235,1,0,0,0,0,0,23,22591,512,0,0,0,17,0,0,0,0,0,0,NA,NA,NA,23143
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1959,5232,1,0,0,0,0,0,0,20417,3167,0,0,0,30,0,0,0,0,0,0,NA,NA,NA,23614
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1960,2252,1,0,0,0,0,0,64,14715,2049,0,0,0,120,0,0,0,0,0,0,NA,NA,NA,16948
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1961,3014,1,0,0,0,0,0,32,22139,2154,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,24325
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1962,4197,1,0,0,0,0,0,0,37568,2981,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,40549
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1963,2693,1,0,0,0,0,0,18,9090,265,0,0,0,444,0,0,0,0,0,0,NA,NA,NA,9817
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1964,2666,1,0,0,0,0,0,81,40283,8228,0,0,0,132,0,0,0,0,0,0,NA,NA,NA,48724
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1965,2669,1,0,0,0,0,0,73,18867,1686,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,20626
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1966,2666,1,0,0,0,0,0,320,20483,2736,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23539
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1967,358,1,0,0,0,0,0,37,8226,1395,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9658
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1968,3455,1,0,0,0,0,0,98,100888,5411,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,106397
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1969,2577,1,0,0,0,0,0,381,10279,3710,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,14370
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1970,1205,1,0,0,0,0,0,37,8300,523,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,8860
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1971,223,1,0,0,0,0,0,33,9570,2116,0,0,0,642,0,0,0,0,0,0,NA,NA,NA,12361
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1972,4507,1,0,0,0,0,0,87,56973,761,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,57821
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1973,1345,1,0,0,0,0,0,22,1616,7723,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9361
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1974,1479,1,0,0,0,0,0,206,11541,476,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,12223
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1975,1391,1,0,0,0,0,0,7,5632,797,0,0,0,280,0,0,0,0,0,0,NA,NA,NA,6716
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1976,3976,1,0,0,0,0,0,56,18539,1331,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,19926
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1977,198,1,0,0,0,0,0,0,2728,3189,0,0,0,0,1023,0,0,0,0,0,NA,NA,NA,6940
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1978,1343,1,0,0,0,0,0,253,11888,6562,0,0,0,45,0,0,0,0,0,0,NA,NA,NA,18748
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1979,693,1,0,0,0,0,0,0,1183,1856,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3039
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1980,2056,1,0,0,0,0,0,112,47827,3784,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51723
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1981,312,1,0,0,0,0,0,29,7366,1244,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,8639
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1982,1533,1,0,0,0,0,0,0,2509,1233,0,0,0,28,0,0,0,0,0,0,NA,NA,NA,3770
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1983,1821,1,0,0,0,0,0,38,2855,1196,0,0,0,1512,0,0,0,0,0,0,NA,NA,NA,5601
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1984,6701,1,0,0,0,0,0,325,32692,14038,0,0,0,0,8,0,0,0,0,0,NA,NA,NA,47063
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1985,1922,1,0,0,0,0,0,7,2830,1591,0,0,0,105,0,0,0,0,0,0,NA,NA,NA,4533
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1986,1080,1,0,0,0,0,0,0,2902,111,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3013
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1987,723,1,0,0,0,0,0,0,1399,2421,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3820
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1988,9207,1,0,0,0,0,0,0,41783,8304,0,0,0,88,310,0,0,0,0,0,NA,NA,NA,50485
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1989,925,1,0,0,0,0,0,7,7357,3935,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,11299
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1990,412,1,0,0,0,0,0,0,1610,934,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2544
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1991,264,1,0,0,0,0,0,0,908,553,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1461
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1992,4112,1,0,0,0,0,0,6,65321,2024,0,0,8,0,0,0,0,0,0,0,NA,NA,NA,67359
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1993,2934,1,0,0,0,0,0,24,22386,10727,0,0,0,65,396,0,0,0,0,0,NA,NA,NA,33598
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1994,800,1,0,0,0,0,0,0,4738,22745,0,0,0,989,0,0,0,0,0,0,NA,NA,NA,28472
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1995,682,1,0,0,0,0,0,41,22745,4484,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,27270
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1996,21381,1,0,593,0,0,0,0,89315,22684,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,112592
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1997,2367,1,0,0,0,0,0,0,25983,25281,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51264
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1998,3585,1,0,0,0,0,0,8,4905,11325,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,16238
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,1999,3499,1,0,0,0,0,0,92,26426,34631,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,61149
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2000,27668,1,0,0,0,0,0,53,107671,7672,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,115396
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2001,16025,1,0,630,365,0,0,0,79275,16425,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,96695
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2002,8402,1,0,0,0,0,0,45,21369,21419,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,42833
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2003,4890,1,0,0,106,0,0,0,2439,5930,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,8475
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2004,3244,1,0,1272,1779,0,0,4,39136,8849,0,0,0,195,0,0,0,0,0,0,NA,NA,NA,51235
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2005,16967,1,0,198,0,0,0,0,6441,2454,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9093
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2006,3442,1,0,130,359,0,0,0,7183,9646,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,17318
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2007,8064,1,0,0,0,0,0,0,6253,4462,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,10715
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2008,3562,1,0,0,0,0,0,2,14908,3668,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18578
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2009,6039,1,0,0,0,0,0,5,20120,14989,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,35114
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2010,2389,1,0,0,0,0,0,26,37692,5842,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,43560
108,Sockeye,Raft,WC,Fraser River,Fraser Early Summer,BC,49.12,-123.06,1,2011,4430,1,0,0,0,0,0,29,17922,5338,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,23289
